"pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"BRD-K25050358","MCF7","trt_cp","down",-0.211187814449901,0.157560361532301,0.314451408995329,-1.02943771126687,0.0202903884539661,2243,1928,NA,NA,"44492573"
"BRD-K78844995","HA1E","trt_cp","up",0.206926292695183,0.177460030569984,0.314451408995329,1.02942622778616,0.981990868283225,2243,1928,NA,NA,"127898"
"BRD-K15825608","PC3","trt_cp","down",-0.211170039628046,0.157560361532301,0.314451408995329,-1.02942470042646,-0.689714549285725,2243,1928,NA,NA,"44616698"
"auraptene","NPC","trt_cp","up",0.208273252217267,0.172464501875189,0.314451408995329,1.02941934767641,-0.0279183449474321,2243,1928,"MAOB","Nitric oxide production inhibitor","1550607"
"diphenoxylate","VCAP","trt_cp","up",0.211649679159655,0.152643166083584,0.314451408995329,1.02940424492829,0.836197876281387,2243,1928,"OPRD1; OPRM1","Opioid receptor agonist","6432394"
"BRD-K76772814","A375","trt_cp","up",0.208584608606312,0.167478438447628,0.314451408995329,1.02940068473504,0.0102940068473507,2243,1928,NA,NA,"49835927"
"7-hydroxy-PIPAT","PC3","trt_cp","down",-0.211154385280723,0.157560361532301,0.314451408995329,-1.02934838765106,-0.379017610012457,2243,1928,NA,NA,"6305587"
"auraptene","HCC515","trt_cp","down",-0.207296831043441,0.177460030569984,0.314451408995329,-1.02931541308122,-0.0279183449474321,2243,1928,"MAOB","Nitric oxide production inhibitor","1550607"
"STK-674938","SKB","trt_cp","up",0.212716297174396,0.147753561344876,0.314451408995329,1.02931238625825,0.340706308767052,2243,1928,NA,NA,"4423767"
"BRD-K52111234","VCAP","trt_cp","down",-0.213097249535719,0.147753561344876,0.314451408995329,-1.02930231459214,-1.13229308288501,2243,1928,NA,NA,"44492530"
"BRD-K71670746","VCAP","trt_cp","down",-0.213084726622443,0.147753561344876,0.314451408995329,-1.02924182641761,0,2243,1928,NA,NA,"24868572"
"ethoprop","HA1E","trt_cp","down",-0.211156128348672,0.157560361532301,0.314451408995329,-1.02923375890125,-0.0205846751780249,2243,1928,"ACHE","Acetylcholinesterase inhibitor","3289"
"BRD-K51674646","PHH","trt_cp","up",0.207487098467092,0.177460030569984,0.314451408995329,1.02918591993958,0.349923212779458,2243,1928,NA,NA,"24002878"
"BRD-K73155123","ASC","trt_cp","down",-0.211114407457409,0.157560361532301,0.314451408995329,-1.02917681767242,0,2243,1928,NA,NA,"24869094"
"resveratrol","ASC","trt_cp","down",-0.211098879780192,0.157560361532301,0.314451408995329,-1.02910112068131,0.596215235849748,2243,1928,"AHR; AKT1; ALOX15; ALOX5; APOA1; APP; ATP5A1; ATP5B; ATP5C1; BACE1; CBR1; CLEC14A; CSNK2A1; ITGA5; ITGB3; KHSRP; MAOA; MAT2B; MTNR1A; MTNR1B; NQO2; NR1I2; NR1I3; PI4K2B; PPARA; PPARG; SCN5A; SIRT1; SIRT5; SLC2A1; SNCA; SULT1B1; TXNRD1; TXNRD2; YARS","Cytochrome P450 inhibitor; SIRT activator","445154"
"BRD-K25228014","VCAP","trt_cp","down",-0.213053061206384,0.147753561344876,0.314451408995329,-1.02908887612795,-0.927249838325646,2243,1928,NA,NA,"60184832"
"chlortetracycline","MCF7","trt_cp","down",-0.211115809688323,0.157560361532301,0.314451408995329,-1.02908672313267,-0.875634904127956,2243,1928,NA,"Protein synthesis inhibitor","73707519"
"picrotoxin","HCC515","trt_cp","down",-0.207239178468981,0.177460030569984,0.314451408995329,-1.02902914395112,-1.03059466950208,2243,1928,"GABRR1; GLRA1; GLRA2; GLRA3; GLRB; HTR3A; HTR3B","GABA receptor antagonist","73707459"
"indirubin-3-monoxime","PHH","trt_cp","up",0.207451973600683,0.177460030569984,0.314451408995329,1.02901169215282,0.0305902147007868,2243,1928,NA,NA,"3707"
"BRD-K02952507","NEU","trt_cp","down",-0.214620180058414,0.138118354484833,0.314451408995329,-1.02900670396046,-0.0194079821772301,2243,1928,NA,NA,"54650144"
"vinorelbine","PC3","trt_cp","up",0.209905115202024,0.162510391666666,0.314451408995329,1.02900552259221,0,2243,1928,"TUBB","Tubulin inhibitor","73707409"
"BRD-K86269644","ASC","trt_cp","up",0.207926176169084,0.172464501875189,0.314451408995329,1.02896150459402,0.309335344214203,2243,1928,NA,NA,"44507363"
"BRD-K23589333","NEU","trt_cp","down",-0.214607661916253,0.138118354484833,0.314451408995329,-1.02894668512998,-0.950945478768527,2243,1928,NA,NA,"54657970"
"EI-346-erlotinib-analog","A549","trt_cp","down",-0.206276817815066,0.182443918074043,0.314451408995329,-1.02894606544653,-1.03174029473306,2243,1928,"EGFR","EGFR inhibitor","NotFound"
"BRD-K16331660","NPC","trt_cp","down",-0.209238962608842,0.167478438447628,0.314451408995329,-1.02891590575009,0,2243,1928,NA,NA,"23891545"
"BRD-K41429297","NEU","trt_cp","down",-0.214598393499157,0.138118354484833,0.314451408995329,-1.02890224726154,0,2243,1928,NA,NA,"44500411"
"BRD-K75557837","VCAP","trt_cp","down",-0.213005848777873,0.147753561344876,0.314451408995329,-1.02886083066022,-1.02886083066022,2243,1928,NA,NA,"54625721"
"RTI-55","NPC","trt_cp","down",-0.209227407842184,0.167478438447628,0.314451408995329,-1.02885908610687,-0.349812089276337,2243,1928,NA,NA,"44295709"
"BRD-K00486725","NEU","trt_cp","down",-0.214588518477703,0.138118354484833,0.314451408995329,-1.02885490099953,-0.302632164973992,2243,1928,NA,NA,"24058689"
"CO-102862","HA1E","trt_cp","down",-0.2110722287661,0.157560361532301,0.314451408995329,-1.02882480897677,0.85161454573884,2243,1928,"SCN2A; SCN4A; SCN9A","Sodium channel blocker","10221150"
"BRD-K80126354","HA1E","trt_cp","up",0.206805190383528,0.177460030569984,0.314451408995329,1.02882376255934,0,2243,1928,NA,NA,"44142061"
"BRD-K15107389","A549","trt_cp","down",-0.206247658271043,0.182443918074043,0.314451408995329,-1.02880061236843,0.659250460532702,2243,1928,NA,NA,"1080352"
"gemcitabine","A549","trt_cp","up",0.207211787512408,0.177460030569984,0.314451408995329,1.02875157298697,1.01899717798051,2243,1928,"CMPK1; DCK; DCTD; RRM1; RRM2; SLC29A1; TK2; TYMS","Ribonucleotide reductase inhibitor","60749"
"CFM-1571","PC3","trt_cp","up",0.209848502484714,0.162510391666666,0.314451408995329,1.02872799339191,0.883955183363838,2243,1928,NA,"Guanylate cyclase activator","9844347"
"BRD-K42006110","VCAP","trt_cp","down",-0.212976470540163,0.147753561344876,0.314451408995329,-1.0287189278992,-0.356193489734878,2243,1928,NA,NA,"54615017"
"nilotinib","NPC","trt_cp","up",0.208115333232553,0.172464501875189,0.314451408995329,1.02863881125851,0,2243,1928,"ABL1; ABL2; BCR; CYP2B6; CYP2C8; DDR1; DDR2; EPHA2; EPHA4; EPHA5; EPHA8; EPHB1; EPHB2; EPHB3; EPHB4; KIT; MAPK11; MLTK; PDGFRA","ABL inhibitor; BCR-ABL kinase inhibitor","644241"
"BRD-K93610587","NPC","trt_cp","up",0.208097864183884,0.172464501875189,0.314451408995329,1.02855246806997,0.0168917224277116,2243,1928,NA,NA,"44500987"
"BRD-K61237522","HA1E","trt_cp","down",-0.211006481411229,0.157560361532301,0.314451408995329,-1.02850433806399,-0.0205700867612797,2243,1928,NA,NA,"5349954"
"BRD-K00409771","A375","trt_cp","down",-0.210338421158848,0.162510391666666,0.314451408995329,-1.0284968624503,-1.06859615368204,2243,1928,NA,NA,"60187515"
"fostamatinib","VCAP","trt_cp","down",-0.212920851429044,0.147753561344876,0.314451408995329,-1.02845027647393,-1.0204004705193,2243,1928,"BRD4; FLT3; RET","SYK inhibitor","11213558"
"YL-53","PC3","trt_cp","up",0.209785250744737,0.162510391666666,0.314451408995329,1.02841791810057,0.349662092154195,2243,1928,NA,NA,"73707437"
"metacycline","PC3","trt_cp","down",-0.210948077378347,0.157560361532301,0.314451408995329,-1.02834266519643,-0.408704863532689,2243,1928,NA,NA,"44246714"
"3,3'-diindolylmethane","ASC","trt_cp","down",-0.210939914634433,0.157560361532301,0.314451408995329,-1.02832617005239,-0.0271950130830935,2243,1928,"AHR; AR; CYP1A2; GUSB; IDO1","CHK inhibitor; Cytochrome P450 activator; Indoleamine 2,3-dioxygenase inhibitor","3071"
"BRD-K28284219","VCAP","trt_cp","down",-0.212889262809484,0.147753561344876,0.314451408995329,-1.02829769712671,-0.889557692996833,2243,1928,NA,NA,"3823393"
"ecopipam","SKB","trt_cp","down",-0.213152428261608,0.147753561344876,0.314451408995329,-1.02829708345144,-0.981987808656568,2243,1928,"DRD1","Dopamine receptor antagonist","107930"
"BRD-K67414432","A549","trt_cp","down",-0.206138925598631,0.182443918074043,0.314451408995329,-1.02825823413781,-0.0102825823413781,2243,1928,NA,NA,"44493466"
"CS-2092524","PC3","trt_cp","up",0.209751694938419,0.162510391666666,0.314451408995329,1.02825341944135,0.0102825341944137,2243,1928,NA,NA,"2814135"
"calcipotriol","PC3","trt_cp","up",0.209742835615482,0.162510391666666,0.314451408995329,1.02820998890265,0.0205641997780535,2243,1928,"BGLAP; GC; VDR","Vitamin D receptor agonist","5353464"
"AMN-082","HA1E","trt_cp","down",-0.21094536823243,0.157560361532301,0.314451408995329,-1.02820645541561,0,2243,1928,"GRM7","Glutamate receptor modulator; Glutamate receptor positive allosteric modulator","1894361"
"amiodarone","HCC515","trt_cp","up",0.207808319809388,0.172464501875189,0.314451408995329,1.02818997731776,0,2243,1928,"ABCG2; ADRB1; CACNA1H; CACNA2D2; CYP2C8; CYP2C9; DIO3; KCNA7; KCNH2; PPARG; SCN5A; THRA; THRB","Potassium channel blocker","2157"
"KM-00927","MCF7","trt_cp","up",0.209022929830233,0.167478438447628,0.314451408995329,1.02818267305961,0.887258993264479,2243,1928,NA,NA,"2819152"
"FTase-inhibitor-B581","HCC515","trt_cp","down",-0.207039277270768,0.177460030569984,0.314451408995329,-1.0280365509463,0,2243,1928,NA,"Farnesyltransferase inhibitor","NotFound"
"naloxone","A375","trt_cp","down",-0.21024394504537,0.162510391666666,0.314451408995329,-1.02803490031445,0,2243,1928,"CES1; CREB1; ESR1; OPRD1; OPRK1; OPRM1; TLR4","Opioid receptor antagonist","5284596"
"BRD-K82750814","VCAP","trt_cp","up",0.211366166579568,0.157560361532301,0.314451408995329,1.02802531983569,0.688776964289915,2243,1928,NA,NA,"60182963"
"BRD-K37638153","VCAP","trt_cp","down",-0.212831048388434,0.147753561344876,0.314451408995329,-1.02801650983565,-1.08348424431874,2243,1928,NA,NA,"54649344"
"BRD-K72307842","PC3","trt_cp","up",0.209702649590566,0.162510391666666,0.314451408995329,1.02801298731205,0.937966108780291,2243,1928,NA,NA,"44216737"
"NU-1025","PHH","trt_cp","up",0.207249819844624,0.177460030569984,0.314451408995329,1.02800896089417,0,2243,1928,"PARP1","DNA dependent protein kinase inhibitor; PARP inhibitor","63306"
"pyrrolidine-dithiocarbamate","NPC","trt_cp","up",0.207983696970651,0.172464501875189,0.314451408995329,1.02798818083231,0,2243,1928,"HSD11B1; RELA","NFkB pathway inhibitor","517348"
"VU-0415010","PC3","trt_cp","down",-0.210865853024427,0.157560361532301,0.314451408995329,-1.02794183285748,-1.03124958640342,2243,1928,NA,NA,"45259136"
"BRD-K06071925","SKB","trt_cp","down",-0.213069967733442,0.147753561344876,0.314451408995329,-1.02789927460964,-0.616658539668003,2243,1928,NA,NA,"44494986"
"BRD-A13914662","MCF7","trt_cp","up",0.208963633492874,0.167478438447628,0.314451408995329,1.02789099469352,0,2243,1928,NA,NA,"23863790"
"BRD-K00944562","A549","trt_cp","down",-0.206050509377898,0.182443918074043,0.314451408995329,-1.02781719804172,0,2243,1928,NA,NA,"23777636"
"phenazone","HCC515","trt_cp","down",-0.206985698571696,0.177460030569984,0.314451408995329,-1.02777051031032,0,2243,1928,NA,"Cyclooxygenase inhibitor","2206"
"BRD-A67306036","PHH","trt_cp","up",0.207198725116931,0.177460030569984,0.314451408995329,1.02775551875385,0.929791710476945,2243,1928,NA,NA,"2887234"
"GR-206","NEU","trt_cp","up",0.211590975303584,0.152643166083584,0.314451408995329,1.02773812836304,0,2243,1928,NA,"Aryl hydrocarbon receptor ligand","1863"
"BRD-K01614657","NPC","trt_cp","up",0.207932801394631,0.172464501875189,0.314451408995329,1.02773662241034,0,2243,1928,NA,NA,"24869085"
"trans-bis-q","NEU","trt_cp","up",0.21159011434788,0.152643166083584,0.314451408995329,1.02773394653533,0.349429541822012,2243,1928,NA,NA,"133795"
"GW-3965","SKB","trt_cp","down",-0.213027376810055,0.147753561344876,0.314451408995329,-1.02769380605055,-0.0277325737784446,2243,1928,"ABCA1; NR1H2; NR1H3","ABC transporter expression enhancer; LXR agonist","447905"
"BRD-K96477379","A549","trt_cp","up",0.206979913979646,0.177460030569984,0.314451408995329,1.02760038238904,-0.0192224757233721,2243,1928,NA,NA,"44498677"
"DAC-003","MCF7","trt_cp","up",0.208896494635044,0.167478438447628,0.314451408995329,1.02756073901121,0.688465695137511,2243,1928,NA,NA,"5723992"
"BRD-K31931379","A375","trt_cp","down",-0.210141512339449,0.162510391666666,0.314451408995329,-1.02753403263621,0.0207475619769126,2243,1928,NA,NA,"54638799"
"pregnenolone","HA1E","trt_cp","down",-0.21080430365085,0.157560361532301,0.314451408995329,-1.02751886737029,0,2243,1928,"BPNT1; CGA; CYP11A1; CYP17A1; CYP21A2; CYP7B1; HSD3B1; HSD3B2; LHB; NR1I2; PGR; POMC; STS; SULT2A1; SULT2B1","Acetylcholine release enhancer; Dopamine release enhancer; GABA receptor negative allosteric modulator; glutamate receptor modulator; Glutamate receptor modulator","7088398"
"SA-1457187","MCF7","trt_cp","down",-0.210774374462665,0.157560361532301,0.314451408995329,-1.02742239274428,-0.997880621246408,2243,1928,NA,NA,"54657735"
"amantadine","SKB","trt_cp","up",0.212306935911679,0.152643166083584,0.314451408995329,1.02733152901428,0,2243,1928,"CHRNA3; CHRNA4; CHRNA7; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A","Glutamate receptor antagonist","2130"
"BRD-K93296644","A549","trt_cp","down",-0.205951506563473,0.182443918074043,0.314451408995329,-1.02732335410206,0,2243,1928,NA,NA,"23975589"
"BRD-K24861700","PC3","trt_cp","down",-0.210734982229665,0.157560361532301,0.314451408995329,-1.02730385585596,0.010888261227249,2243,1928,NA,NA,"44495386"
"lavendustin-a","ASC","trt_cp","up",0.207588838537242,0.172464501875189,0.314451408995329,1.02729212633867,0,2243,1928,"EGFR; LCK","EGFR inhibitor","3894"
"ZD-2079","MCF7","trt_cp","down",-0.210738947149099,0.157560361532301,0.314451408995329,-1.02724970184973,0,2243,1928,"ADRB3","Adrenergic receptor agonist","158794"
"saquinavir","PHH","trt_cp","down",-0.206965843239009,0.177460030569984,0.314451408995329,-1.02721670953102,0,2243,1928,"CYP3A4; CYP3A5","HIV protease inhibitor","441243"
"BRD-K09059649","A549","trt_cp","up",0.206901646185673,0.177460030569984,0.314451408995329,1.02721180354837,0.020544236070968,2243,1928,NA,NA,"54646656"
"VU-0365117-1","MCF7","trt_cp","up",0.208819500133933,0.167478438447628,0.314451408995329,1.02718200347235,0.0102718200347237,2243,1928,NA,NA,"45281797"
"iodophenpropit","A549","trt_cp","up",0.206893527128541,0.177460030569984,0.314451408995329,1.02717149458287,-1.02605301653495,2243,1928,"GRIN2B; HRH3; HRH4","Histamine receptor antagonist","3035746"
"BRD-K58972465","PC3","trt_cp","down",-0.210705975600636,0.157560361532301,0.314451408995329,-1.02716245255627,0,2243,1928,NA,NA,"44634726"
"KF-38789","PHH","trt_cp","down",-0.206953160001586,0.177460030569984,0.314451408995329,-1.02715375985194,0.901568433764716,2243,1928,"SELP","P-selectin inhibitor","5310849"
"BRD-A47832959","NKDBA","trt_cp","up",0.211335904431763,0.157560361532301,0.314451408995329,1.0271444657581,0,2243,1928,NA,NA,"3913264"
"BRD-K48311056","PC3","trt_cp","down",-0.210686857365069,0.157560361532301,0.314451408995329,-1.02706925380537,0,2243,1928,NA,NA,"NotFound"
"piceatannol","HA1E","trt_cp","up",0.206448924333435,0.182443918074043,0.314451408995329,1.02705139418963,0,2243,1928,"ATP5A1; ATP5B; ATP5C1; ATP5F1A; ATP5F1B; ATP5F1C; IRF3; SIRT1; SIRT3; TYR","SYK inhibitor","4813"
"MW-STK33-22","A549","trt_cp","up",0.206866021769596,0.177460030569984,0.314451408995329,1.02703493777005,0,2243,1928,NA,NA,"42601363"
"GW-9508","ASC","trt_cp","up",0.207536605162816,0.172464501875189,0.314451408995329,1.02703363973284,0,2243,1928,"FFAR1; FFAR4","Free fatty acid receptor agonist; G protein-coupled receptor agonist","11595431"
"BRD-K00203625","A375","trt_cp","down",-0.210031757920178,0.162510391666666,0.314451408995329,-1.02699736379921,0.0203237184903918,2243,1928,NA,NA,"702927"
"BRD-K85751793","PC3","trt_cp","down",-0.210665646498129,0.157560361532301,0.314451408995329,-1.02696585376631,-1.06419301195197,2243,1928,NA,NA,"60193582"
"BRD-K37299375","VCAP","trt_cp","up",0.21114680239867,0.157560361532301,0.314451408995329,1.02695839443379,1.02695839443379,2243,1928,NA,NA,"54649473"
"pyrazolanthrone","PC3","trt_cp","up",0.209479170251268,0.167478438447628,0.314451408995329,1.02691743766762,0.0424596289264239,2243,1928,"LRRK2; MAPK10; MAPK8; MAPK8IP1; MAPK9; TTK","JNK inhibitor","8515"
"BRD-K02665621","NEU","trt_cp","down",-0.214182447802818,0.14291145701622,0.314451408995329,-1.02690797575408,0,2243,1928,NA,NA,"54649511"
"cefotiam","NPC","trt_cp","up",0.207760976618182,0.172464501875189,0.314451408995329,1.02688735469399,0.0296792099893274,2243,1928,NA,"Bacterial cell wall synthesis inhibitor","43708"
"butoconazole","HA1E","trt_cp","down",-0.210671267112385,0.157560361532301,0.314451408995329,-1.02687041024226,0,2243,1928,"CYP51A1","Bacterial cell wall synthesis inhibitor","47472"
"BRD-K41115759","HT29","trt_cp","down",-0.203971064097581,0.192382339874116,0.314451408995329,-1.02683583042178,0.0212487016131808,2243,1928,NA,NA,"60190131"
"sulindac","NEU","trt_cp","down",-0.214144820719153,0.14291145701622,0.314451408995329,-1.0267275709043,-0.642349058867818,2243,1928,"AKR1B1; AKR1B10; AKR1C2; AKR1C3; CCND1; CTNNB1; DVL1; DVL2; DVL3; FMO3; IKBKB; MAPK3; PPARD; PTGDR2; TTR","Cyclooxygenase inhibitor","1548885"
"OBAA","MCF7","trt_cp","down",-0.210628430888457,0.157560361532301,0.314451408995329,-1.02671098891921,-0.0276544910252256,2243,1928,"PLA2G1B","Phospholipase inhibitor","5353842"
"ozagrel","ASC","trt_cp","up",0.207467332824236,0.177460030569984,0.314451408995329,1.02669083263157,0,2243,1928,"TBXAS1","Thromboxane synthase inhibitor","5282440"
"BRD-A35072120","NPC","trt_cp","up",0.207717741698403,0.172464501875189,0.314451408995329,1.02667366012476,-0.354283103185387,2243,1928,NA,NA,"5134354"
"parthenolide-(alternate-stereo)","NEU","trt_cp","up",0.211368188652292,0.157560361532301,0.314451408995329,1.02665601067965,0.659988460858328,2243,1928,NA,NA,"7251185"
"BRD-K98025142","VCAP","trt_cp","down",-0.212547548543351,0.147753561344876,0.314451408995329,-1.02664714891069,0,2243,1928,NA,NA,"701237"
"BRD-K52099002","PHH","trt_cp","up",0.206963559907902,0.177460030569984,0.314451408995329,1.02658904274749,0,2243,1928,NA,NA,"44487484"
"RS-67506","HCC515","trt_cp","down",-0.206747087769103,0.177460030569984,0.314451408995329,-1.02658570793973,-0.028509201606589,2243,1928,"HTR4","Serotonin receptor partial agonist","133076"
"plumbagin","NEU","trt_cp","up",0.211350117753203,0.157560361532301,0.314451408995329,1.02656823684156,0.34903320052613,2243,1928,NA,NA,"10205"
"HG-5-113-01","SKB","trt_cp","down",-0.212792550482771,0.147753561344876,0.314451408995329,-1.02656094901752,-0.933695118256442,2243,1928,"ABL1; LTK; STK10","Protein kinase inhibitor","25226483"
"nocodazole","NEU","trt_cp","up",0.211344816181152,0.157560361532301,0.314451408995329,1.0265424860848,-0.321621923045939,2243,1928,"HPGDS","Tubulin inhibitor","4122"
"BRD-K97522823","A549","trt_cp","up",0.20676609677634,0.177460030569984,0.314451408995329,1.02653883667838,0.980883193246903,2243,1928,NA,NA,"46846333"
"relcovaptan","HA1E","trt_cp","down",-0.21059690278656,0.157560361532301,0.314451408995329,-1.02650793781394,0,2243,1928,"AVPR1A; AVPR1B; AVPR2; OXTR","Vasopressin receptor antagonist","60943"
"tranilast","PC3","trt_cp","down",-0.210550948180537,0.157560361532301,0.314451408995329,-1.02640671535144,0,2243,1928,"HPGDS; HRH1; IDO1; IFNG; IL10; IL2; IL4; SLC22A12; STS; TGFB1; TNF; TRPV2","Angiogenesis inhibitor","5282230"
"PU-H71","VCAP","trt_cp","down",-0.212495755616194,0.152643166083584,0.314451408995329,-1.02639697871883,-1.03539960360382,2243,1928,"HSP90AA1","HSP inhibitor","9549213"
"BRD-K75514176","NEU","trt_cp","up",0.211314691272389,0.157560361532301,0.314451408995329,1.02639616359961,0.0165053610078467,2243,1928,NA,NA,"54666646"
"AM-92016","HA1E","trt_cp","down",-0.210570659255472,0.157560361532301,0.314451408995329,-1.02638001953679,-0.0240324227904393,2243,1928,"GRIN1; GRIN2B","Potassium channel blocker","133104"
"BRD-K78778188","PC3","trt_cp","up",0.209368627024787,0.167478438447628,0.314451408995329,1.02637552809851,0.687671603826001,2243,1928,NA,NA,"44495520"
"BRD-K53653395","A549","trt_cp","down",-0.205758367529513,0.182443918074043,0.314451408995329,-1.026359941678,-0.0187220415502945,2243,1928,NA,NA,"23648036"
"BRD-K64780785","PC3","trt_cp","down",-0.210535018290058,0.157560361532301,0.314451408995329,-1.02632905934132,-0.0102632905934132,2243,1928,NA,NA,"6622243"
"cholic-acid","NPC","trt_cp","down",-0.208710022349356,0.167478438447628,0.314451408995329,-1.0263148842224,0,2243,1928,"ADH1C; CES1; COX4I1; COX5A; COX5B; COX6A2; COX6B1; COX6C; COX7A1; COX7B; COX7C; COX8A; ESRRG; FABP6; FECH; GPBAR1; MT-CO1; MT-CO2; MT-CO3; PLA2G1B","Bile acid","221493"
"CS-1657","PC3","trt_cp","down",-0.210530441033826,0.157560361532301,0.314451408995329,-1.02630674585104,-1.02740584046383,2243,1928,"PARP1","PARP inhibitor","25183872"
"gemfibrozil","MCF7","trt_cp","up",0.208640052086101,0.167478438447628,0.314451408995329,1.02629929948554,-0.0273358753987748,2243,1928,"APOA1; APOA2; APOB; APOE; CETP; CYP2C8; CYP2C9; LIPC; LPL; PPARA; SERPINE1; SLCO1B1; SLCO1B3; SLCO2B1","Lipoprotein lipase activator","3463"
"BRD-K76363932","PC3","trt_cp","down",-0.210520972150318,0.157560361532301,0.314451408995329,-1.02626058635519,-0.0102626058635519,2243,1928,NA,NA,"46907656"
"BRD-K58784778","NPC","trt_cp","down",-0.208684626951617,0.167478438447628,0.314451408995329,-1.02619000438004,-0.578270359528405,2243,1928,NA,NA,"44498255"
"fluorometholone","VCAP","trt_cp","up",0.210979152338971,0.157560361532301,0.314451408995329,1.0261429919073,0.909126200551437,2243,1928,"NR3C1","Glucocorticoid receptor agonist","9878"
"BRD-K31380618","NEU","trt_cp","down",-0.214017845904839,0.14291145701622,0.314451408995329,-1.02611878409252,0,2243,1928,NA,NA,"54615108"
"zonisamide","MCF7","trt_cp","up",0.208602360697711,0.167478438447628,0.314451408995329,1.02611389574779,0.030783416872434,2243,1928,"CA1; CA10; CA11; CA12; CA13; CA14; CA3; CA4; CA5A; CA5B; CA6; CA7; CA8; CA9; CACNA1G; CACNA1H; CACNA1I; MAOA; MAOB; SCN11A; SCN1A; SCN1B; SCN2A; SCN2B; SCN3A; SCN3B; SCN4A; SCN4B; SCN5A; SCN9A","Sodium channel blocker; T-type calcium channel blocker","2143"
"BRD-K36287933","HA1E","trt_cp","up",0.206258611913275,0.182443918074043,0.314451408995329,1.02610461940217,0.908278217007252,2243,1928,NA,NA,"5524574"
"BRD-K21640605","HT29","trt_cp","down",-0.20382255528328,0.192382339874116,0.314451408995329,-1.02608820392715,-0.0186061416565758,2243,1928,NA,NA,"665093"
"EMF-BCA1-64","A549","trt_cp","up",0.206673822103328,0.177460030569984,0.314451408995329,1.02608071739787,0,2243,1928,"CASP3","Caspase inhibitor","46907798"
"arecaidine-but-2-ynyl-ester","HA1E","trt_cp","up",0.206252147648358,0.182443918074043,0.314451408995329,1.02607246068632,0,2243,1928,NA,NA,"NotFound"
"felodipine","HA1E","trt_cp","up",0.2062511118807,0.182443918074043,0.314451408995329,1.02606730790279,-0.910625703424025,2243,1928,"CACNA1C; CACNA1D; CACNA1H; CACNA1S; CACNA2D1; CACNA2D2; CACNB2; CALM1; CALM2; CALM3; CFTR; NR3C2; PDE1A; PDE1B; TNNC1; TNNC2","Calcium channel blocker","3333"
"BRD-A57300602","PC3","trt_cp","up",0.209304445839791,0.167478438447628,0.314451408995329,1.02606089644342,0,2243,1928,NA,NA,"23900051"
"5'-guanidinonaltrindole","PC3","trt_cp","down",-0.210476803066615,0.162510391666666,0.314451408995329,-1.02604526818866,-0.0179335483117049,2243,1928,NA,"Opioid receptor antagonist","9826034"
"maprotiline","NPC","trt_cp","down",-0.208655144491593,0.167478438447628,0.314451408995329,-1.02604502673495,-0.302165284303978,2243,1928,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; CHRM1; CHRM4; CHRM5; HRH1; HTR7; SLC6A2","Norepinephrine reuptake inhibitor; Tricyclic antidepressant","4011"
"imperatorin","NPC","trt_cp","down",-0.208653021571673,0.167478438447628,0.314451408995329,-1.02603458744561,-0.929661851482052,2243,1928,"ACHE; HTR7","CDK inhibitor","10212"
"valdecoxib","PC3","trt_cp","up",0.209295614034407,0.167478438447628,0.314451408995329,1.02601760080241,0.9147359308218,2243,1928,"CA12; CA3","Cyclooxygenase inhibitor","119607"
"iodoacetic-acid","MCF7","trt_cp","up",0.208578190410223,0.167478438447628,0.314451408995329,1.02599500223301,0.348838300759222,2243,1928,NA,"Cysteine peptidase inhibitor","5240"
"BRD-K59980915","NEU","trt_cp","down",-0.213988371200413,0.14291145701622,0.314451408995329,-1.02597746621438,0,2243,1928,NA,NA,"5346359"
"cilostazol","MCF7","trt_cp","down",-0.210477066141629,0.162510391666666,0.314451408995329,-1.02597315951865,0,2243,1928,"CYP3A5; PDE3A; PDE3B","Phosphodiesterase inhibitor","2754"
"nitrofural","MCF7","trt_cp","down",-0.21047112860807,0.162510391666666,0.314451408995329,-1.02594421693513,-0.0183822810019641,2243,1928,NA,"Bacterial DNA inhibitor","5447130"
"BRD-K35133769","MCF7","trt_cp","up",0.208565754257182,0.167478438447628,0.314451408995329,1.02593382886276,0.0102593382886279,2243,1928,NA,NA,"44460112"
"TTNPB","HCC515","trt_cp","up",0.207351658540166,0.177460030569984,0.314451408995329,1.02593051754024,0.939294961251752,2243,1928,"RARA; RARB; RARG","Retinoid receptor agonist","5289501"
"NU-7441","NPC","trt_cp","up",0.207565347141012,0.172464501875189,0.314451408995329,1.02592042895278,0,2243,1928,"ABCB1; PRKDC","DNA dependent protein kinase inhibitor; P-glycoprotein inhibitor","11327430"
"BRD-K90135241","PC3","trt_cp","up",0.209261089386632,0.167478438447628,0.314451408995329,1.02584835264858,0.353564766484673,2243,1928,NA,NA,"44488429"
"salicin","SKB","trt_cp","down",-0.212643211994048,0.147753561344876,0.314451408995329,-1.02584050527849,0,2243,1928,NA,"Anti-inflammatory","439503"
"BRD-K55137639","PC3","trt_cp","up",0.209254286367648,0.167478438447628,0.314451408995329,1.02581500260803,0.687296051747379,2243,1928,NA,NA,"54614241"
