"pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"AZD-8055","PC3","trt_cp","down",-0.41926236615414,2.52842310954352e-05,0.0158214020875227,-1.99180958683545,-1.47928341083866,2415,1937,"MTOR","MTOR inhibitor","25262965"
"GSK-1070916","MCF7","trt_cp","down",-0.395938561899802,2.62851559064421e-05,0.0158214020875227,-1.85575117234839,-1.08941174219752,2415,1937,"AURKA; AURKB; AURKC; CYP2D6; CYP3A4","Aurora kinase inhibitor","46885626"
"KU-0063794","PC3","trt_cp","down",-0.383315080465501,2.68508960170112e-05,0.0158214020875227,-1.82103311359239,-1.60197749084158,2415,1937,"MTOR","MTOR inhibitor","16736978"
"BMS-536924","MCF7","trt_cp","down",-0.386087123687293,2.67203406068799e-05,0.0158214020875227,-1.80957780160001,-1.52550142603,2415,1937,"AKT1; CCNE1; CDK2; CYP3A4; ERBB2; IGF1R; INSR; KDR; LCK; MET; PDGFRA; PDGFRB; RET","IGF-1 inhibitor","11353973"
"AZD-8055","MCF7","trt_cp","down",-0.385032540446568,2.67638590769236e-05,0.0158214020875227,-1.80463500422275,-1.47928341083866,2415,1937,"MTOR","MTOR inhibitor","25262965"
"SB-218078","SKB","trt_cp","up",0.35909793618194,2.79388577681057e-05,0.0158214020875227,1.77288002786641,1.2613128098012,2415,1937,"CHEK1","CHK inhibitor","3387354"
"KU-0063794","HCC515","trt_cp","down",-0.372944853777363,2.7286080717449e-05,0.0158214020875227,-1.76822795624857,-1.60197749084158,2415,1937,"MTOR","MTOR inhibitor","16736978"
"VU-0410183-2","MCF7","trt_cp","down",-0.375189791306562,2.71990437773614e-05,0.0158214020875227,-1.75850235887481,-1.31198698754397,2415,1937,NA,NA,"44631784"
"tozasertib","MCF7","trt_cp","down",-0.374191070980743,2.72425622474052e-05,0.0158214020875227,-1.75382138916427,-1.07300468399002,2415,1937,"ABL1; ABL2; AURKA; AURKAIP1; AURKB; AURKC; BCR; BMP2K; CDKL2; DDR1; DDR2; EPHA2; EPHB6; FLT3; INCENP; JAK2; LCK; LIMK1; MAP3K19; MAP4K1; MAP4K5; MYLK2; MYLK3; NTRK1; NTRK2; NTRK3; NUAK1; PLK4; RET; RIPK1; ROS1; SLK; SRPK1; TAOK2; TAOK3; TEK; TNK1; TPX2; YES1","Aurora kinase inhibitor; BCR-ABL kinase inhibitor; FLT3 inhibitor; JAK inhibitor","5494449"
"NU-7441","PC3","trt_cp","down",-0.36695431381831,2.75471915377116e-05,0.0158214020875227,-1.74330724433593,-1.12150495662698,2415,1937,"ABCB1; PRKDC","DNA dependent protein kinase inhibitor; P-glycoprotein inhibitor","11327430"
"SA-1017940","VCAP","trt_cp","down",-0.36898488023833,2.74601545976241e-05,0.0158214020875227,-1.74148043223537,-1.58917577304674,2415,1937,NA,NA,"44507247"
"PI-828","PC3","trt_cp","down",-0.365832241502942,2.75907100077554e-05,0.0158214020875227,-1.73797656222541,-1.5838796343036,2415,1937,NA,"PI3K inhibitor","25181195"
"BRD-K62169556","MCF7","trt_cp","down",-0.370636877671516,2.73731176575365e-05,0.0158214020875227,-1.73716300062868,-1.12820057402286,2415,1937,NA,NA,"24868692"
"NVP-BEZ235","A549","trt_cp","down",-0.362388236830603,2.78083023579743e-05,0.0158214020875227,-1.72775259263556,-1.48919153641812,2415,1937,NA,NA,"11977753"
"ingenol","MCF7","trt_cp","up",0.34566012203985,3.01582997403383e-05,0.0158214020875227,1.72330263310882,1.03798074549845,2415,1937,"PRKCE","PKC activator","5225086"
"tamoxifen","MCF7","trt_cp","down",-0.365818647515709,2.75907100077554e-05,0.0158214020875227,-1.71458011247204,-0.949065854683013,2415,1937,"ABCB1; ABCG2; AR; BGLAP; CCND1; CTSD; CYP2C9; CYP3A5; EBP; EBPL; ERBB2; ESR1; ESR2; ESRRG; FMO1; FMO2; FMO3; FMO4; FMO5; GPER1; IGFBP5; KCNH2; NCOR1; NCOR2; NR1I2; ODC1; PRKCA; PRKCB; PRKCE; PRKCG; PRKCI; PRKCZ; SHBG; TGFA; UGT1A4","Estrogen receptor antagonist; Selective estrogen receptor modulator (SERM)","2733526"
"kenpaullone","VCAP","trt_cp","up",0.343544954701555,3.07457990859294e-05,0.0158214020875227,1.71203696828462,1.16967945688351,2415,1937,"CCNB1; CDK1; CDK2; CDK5; CDK9; GSK3A; GSK3B; LCK; MAP4K2; MAP4K4; MAP4K5; MINK1; NUAK1","CDK inhibitor; Glycogen synthase kinase inhibitor","3820"
"15-delta-prostaglandin-j2","HT29","trt_cp","up",0.343663902816684,3.07457990859294e-05,0.0158214020875227,1.7062765035593,1.27988603330383,2415,1937,"NR1H4; PPARG","PPAR receptor agonist","6375741"
"AS-605240","A375","trt_cp","down",-0.354778642506775,2.83087647634778e-05,0.0158214020875227,-1.69038673261863,-1.18109268460857,2415,1937,"MAOB; PIK3CA; PIK3CB; PIK3CD; PIK3CG","PI3K inhibitor","10377751"
"BRD-K08725721","VCAP","trt_cp","down",-0.357794873868233,2.79823762381494e-05,0.0158214020875227,-1.68866749009659,-1.58873767389995,2415,1937,NA,NA,"44506678"
"PP-1","MCF7","trt_cp","down",-0.360143456838242,2.78953392980619e-05,0.0158214020875227,-1.68798067820003,-1.34351776896539,2415,1937,"HCK; RET; SRC","ABL inhibitor; SRC inhibitor","1400"
"LY-294002","PC3","trt_cp","down",-0.355216637705503,2.83087647634778e-05,0.0158214020875227,-1.68754451031543,-1.39940336298682,2415,1937,"AKT1; CHEK1; GSK3B; LCK; MAPK11; MAPK12; MAPK14; MAPK8; MTOR; PDE2A; PIK3CA; PIK3CB; PIK3CD; PIK3CG; PIM1; PLK1; PRKCA; PRKDC; ROCK1; RPS6KB1; SGK1","DNA dependent protein kinase inhibitor; MTOR inhibitor; Phosphodiesterase inhibitor; PI3K inhibitor; PLK inhibitor","3973"
"BRD-K06009608","VCAP","trt_cp","down",-0.356933819014844,2.80258947081932e-05,0.0158214020875227,-1.68460361035905,-1.55808813530832,2415,1937,NA,NA,"44506826"
"PU-H71","ASC","trt_cp","down",-0.332685113953789,4.20388420622898e-05,0.0158214020875227,-1.67766866313521,-1.34808259085595,2415,1937,"HSP90AA1","HSP inhibitor","9549213"
"BRD-K80786583","SKB","trt_cp","up",0.339694308128843,3.3356907288556e-05,0.0158214020875227,1.67708358578924,0.985636824408475,2415,1937,NA,NA,"44616501"
"PP-2","ASC","trt_cp","down",-0.332172341425193,4.37795808640409e-05,0.0158214020875227,-1.67508284739998,-1.35091838524891,2415,1937,"ABL1; LCK; LYN; RIPK2; SRC","SRC inhibitor","4878"
"SB-218078","HCC515","trt_cp","up",0.332899602137423,4.20388420622898e-05,0.0158214020875227,1.67489685008334,1.2613128098012,2415,1937,"CHEK1","CHK inhibitor","3387354"
"PP-1","PC3","trt_cp","down",-0.352245596932429,2.8656912523828e-05,0.0158214020875227,-1.67342984615186,-1.34351776896539,2415,1937,"HCK; RET; SRC","ABL inhibitor; SRC inhibitor","1400"
"BRD-K71188711","VCAP","trt_cp","down",-0.35378709132758,2.83958017035653e-05,0.0158214020875227,-1.66975214899455,-1.51110627125415,2415,1937,NA,NA,"44507286"
"KU-0060648","PC3","trt_cp","down",-0.35079708938616,2.88745048740469e-05,0.0158214020875227,-1.66654835272395,-1.34947217563506,2415,1937,"PIK3CA; PIK3CB; PIK3CD; PIK3CG; PRKDC","DNA dependent protein kinase inhibitor; PI3K inhibitor","11964036"
"BRD-K89451433","VCAP","trt_cp","down",-0.353038091206509,2.85481163487185e-05,0.0158214020875227,-1.66621712866053,-1.28486862987914,2415,1937,NA,NA,"44506765"
"entinostat","PC3","trt_cp","down",-0.350679307905085,2.88745048740469e-05,0.0158214020875227,-1.66598880266152,-1.22940037135217,2415,1937,"HDAC1; HDAC2; HDAC3; HDAC9","HDAC inhibitor","4261"
"MK-2206","PC3","trt_cp","down",-0.350414493348031,2.9048578754222e-05,0.0158214020875227,-1.66473073559885,-1.33222126140109,2415,1937,"AKT1; AKT2; AKT3","AKT inhibitor","24964624"
"BMS-536924","A375","trt_cp","down",-0.349259395914241,2.9440244984616e-05,0.0158214020875227,-1.66408959943116,-1.52550142603,2415,1937,"AKT1; CCNE1; CDK2; CYP3A4; ERBB2; IGF1R; INSR; KDR; LCK; MET; PDGFRA; PDGFRB; RET","IGF-1 inhibitor","11353973"
"PI-103","PC3","trt_cp","down",-0.350167463989173,2.9048578754222e-05,0.0158214020875227,-1.66355716151989,-1.48809947350181,2415,1937,"MLST8; MTOR; PIK3C2B; PIK3C2G; PIK3C3; PIK3CA; PIK3CB; PIK3CD; PIK3CG; PIK3R1; PRKDC","MTOR inhibitor; PI3K inhibitor","9884685"
"GDC-0941","PC3","trt_cp","down",-0.350095503246389,2.9048578754222e-05,0.0158214020875227,-1.66321529420977,-1.39720491522389,2415,1937,"PIK3CA; PIK3CB; PIK3CD; PIK3CG","PI3K inhibitor","17755052"
"TG-101348","PC3","trt_cp","down",-0.349644297735585,2.9048578754222e-05,0.0158214020875227,-1.66107173081223,-1.54055200229244,2415,1937,"BRD4; FLT3; JAK2; RET; TYK2","FLT3 inhibitor; JAK inhibitor","16722836"
"ZSTK-474","PC3","trt_cp","down",-0.349576382931326,2.9048578754222e-05,0.0158214020875227,-1.66074908473395,-1.31578243377023,2415,1937,"PIK3CA; PIK3CB; PIK3CD; PIK3CG","PI3K inhibitor","11647372"
"CCCP","VCAP","trt_cp","down",-0.351617691134485,2.8656912523828e-05,0.0158214020875227,-1.65951333383355,-1.10209681427722,2415,1937,NA,"Mitochondrial oxidative phosphorylation uncoupler","2603"
"dexrazoxane","A549","trt_cp","down",-0.347732792755348,2.97013558048787e-05,0.0158214020875227,-1.65788006664326,-1.19243597452805,2415,1937,"DPYS; TOP2A; TOP2B",NA,"71384"
"OSI-027","MCF7","trt_cp","down",-0.353279791905117,2.85481163487185e-05,0.0158214020875227,-1.65581090371497,-1.36133912926772,2415,1937,"MTOR","MTOR inhibitor","72698550"
"WYE-354","PC3","trt_cp","down",-0.347555981762274,2.97013558048787e-05,0.0158214020875227,-1.65115066917691,-1.43166702793351,2415,1937,"MTOR","MTOR inhibitor","44219749"
"PP-110","MCF7","trt_cp","down",-0.351496888462357,2.88745048740469e-05,0.0158214020875227,-1.64745449321984,-1.5531287636794,2415,1937,NA,NA,"24905203"
"TPCA-1","VCAP","trt_cp","down",-0.348946561705331,2.9440244984616e-05,0.0158214020875227,-1.6469065310024,-1.3440364053513,2415,1937,"CDC42BPB; EPHB1; IKBKB; MAP3K9; NTRK3; NUAK1; RET; TNK2; TYK2","IKK inhibitor","9903786"
"GSK-1070916","A375","trt_cp","down",-0.345620644708064,3.01582997403383e-05,0.0158214020875227,-1.64675231915194,-1.08941174219752,2415,1937,"AURKA; AURKB; AURKC; CYP2D6; CYP3A4","Aurora kinase inhibitor","46885626"
"tyrphostin-AG-1478","HCC515","trt_cp","down",-0.34695584460668,2.99407073901195e-05,0.0158214020875227,-1.64500734573376,-1.10947018877026,2415,1937,"EGFR; MAPK14","EGFR inhibitor","2051"
"sirolimus","PC3","trt_cp","down",-0.346043671610794,3.01582997403383e-05,0.0158214020875227,-1.64396606568956,-1.11543807479927,2415,1937,"CCR5; FGF2; FKBP1A; MTOR","MTOR inhibitor","73707374"
"BRD-K42576592","VCAP","trt_cp","down",-0.34754659739265,2.97013558048787e-05,0.0158214020875227,-1.64029918585919,-0.778054626891914,2415,1937,NA,NA,"49843290"
"CGK-733","SKB","trt_cp","up",0.332120661470442,4.37795808640409e-05,0.0158214020875227,1.63969220715432,-1.05021213827266,2415,1937,"ATM; ATR","ATR kinase inhibitor","6605258"
"BRD-K65959597","VCAP","trt_cp","down",-0.347110359166739,2.99407073901195e-05,0.0158214020875227,-1.63824029300232,-1.54007199064206,2415,1937,NA,NA,"44506886"
"TG-101348","HCC515","trt_cp","down",-0.345515484903063,3.01582997403383e-05,0.0158214020875227,-1.63817822805271,-1.54055200229244,2415,1937,"BRD4; FLT3; JAK2; RET; TYK2","FLT3 inhibitor; JAK inhibitor","16722836"
"BRD-K49010888","MCF7","trt_cp","down",-0.349448565448568,2.9440244984616e-05,0.0158214020875227,-1.63785406982095,-1.45592863667613,2415,1937,NA,NA,"44507260"
"ZSTK-474","A549","trt_cp","down",-0.343362730478949,3.13550576665423e-05,0.0158214020875227,-1.6370449907201,-1.31578243377023,2415,1937,"PIK3CA; PIK3CB; PIK3CD; PIK3CG","PI3K inhibitor","11647372"
"BRD-K74623475","MCF7","trt_cp","down",-0.348908357199587,2.9440244984616e-05,0.0158214020875227,-1.63532213131375,-0.701454964626784,2415,1937,NA,NA,"44619327"
"ZK-164015","MCF7","trt_cp","down",-0.34869469776841,2.9440244984616e-05,0.0158214020875227,-1.63432071650337,-1.13482556665221,2415,1937,"ESR1; ESR2","Estrogen receptor antagonist","9806489"
"BRD-K43226598","VCAP","trt_cp","down",-0.346108686353794,3.01582997403383e-05,0.0158214020875227,-1.63351274535289,-1.29747546813785,2415,1937,NA,NA,"54614463"
"CHIR-99021","NPC","trt_cp","up",0.313822336206631,0.000142914655623768,0.0234563782637353,1.63181458965254,1.26112352039608,2415,1937,NA,NA,"9956119"
"midostaurin","ASC","trt_cp","down",-0.32322092333236,7.19577902173874e-05,0.0179722402566862,-1.62994252402784,-1.17571630387098,2415,1937,"AAK1; AURKC; BCR; BRSK1; BRSK2; CAMK2A; CAMK2D; CAMKK1; CAMKK2; CCNB1; CLK4; CUX1; EIF2AK4; FER; FGFR1OP; FGFR1OP2; FGR; FLT1; FLT3; FLT4; GRK1; GRK7; GSK3A; HCK; IKBKE; KDR; KIT; LIMK1; LRRK2; MAP3K10; MAP3K11; MAP3K19; MAP3K2; MAP3K3; MAP3K7; MAP3K9; MAP4K2; MAP4K4; MAP4K5; MARK1; MARK2; MARK3; MARK4; MELK; MINK1; MST4; MYLK; NTRK1; NTRK2; NTRK3; NUAK1; NUAK2; PDGFRA; PDGFRB; PHKG1; PKN1; PKN2; PLK4; PRKCA; PRKCB; PRKCE; PRKCG; PRKCH; PRKG1; PRKG2; PRPF4B; RET; ROS1; RPS6KA1; RPS6KA2; RPS6KA3; RPS6KA4; RPS6KA5; RPS6KA6; RPS6KB1; SIK2; SLK; SRPK1; SRPK3; STK10; STK3; STK4; TBK1; TNK1; TNK2; TSSK1B; TYK2; VEGFA; YES1; ZMYM2","FLT3 inhibitor; KIT inhibitor; PKC inhibitor","9829523"
"BRD-A54632525","VCAP","trt_cp","down",-0.345238705966727,3.03976513255791e-05,0.0158214020875227,-1.62940674019753,-1.34686605761391,2415,1937,NA,NA,"44460175"
"BIBX-1382","HCC515","trt_cp","down",-0.342704852669593,3.13550576665423e-05,0.0158214020875227,-1.62485229409862,-1.21462558832613,2415,1937,"EGFR; ERBB2","EGFR inhibitor; Tyrosine kinase inhibitor","6918508"
"brompheniramine","PC3","trt_cp","down",-0.341291108612211,3.25082971227024e-05,0.0158214020875227,-1.62138783948374,-0.949692885677307,2415,1937,"CHRM1; CHRM4; CHRM5; HRH1","Histamine receptor antagonist","6834"
"alpha-linolenic-acid","NPC","trt_cp","up",0.31149245541493,0.000182864611123956,0.0263439688677509,1.61969966655941,0.776264746019286,2415,1937,"ELOVL4; FADS1; FADS2; FFAR1; FFAR4; SLC8A1; TRPV1","Omega 3 fatty acid stimulant","5280934"
"LY-294002","NKDBA","trt_cp","down",-0.360761027012021,2.78518208280181e-05,0.0158214020875227,-1.6171639815011,-1.39940336298682,2415,1937,"AKT1; CHEK1; GSK3B; LCK; MAPK11; MAPK12; MAPK14; MAPK8; MTOR; PDE2A; PIK3CA; PIK3CB; PIK3CD; PIK3CG; PIM1; PLK1; PRKCA; PRKDC; ROCK1; RPS6KB1; SGK1","DNA dependent protein kinase inhibitor; MTOR inhibitor; Phosphodiesterase inhibitor; PI3K inhibitor; PLK inhibitor","3973"
"SA-1447005","SKB","trt_cp","up",0.327452484209098,5.60082709463426e-05,0.0171594406640675,1.61664524029851,1.08350629433387,2415,1937,NA,NA,"73707394"
"tacedinaline","MCF7","trt_cp","down",-0.344671943067637,3.03976513255791e-05,0.0158214020875227,-1.61546619595298,-1.27719281859511,2415,1937,"HDAC1","HDAC inhibitor","2746"
"PI-828","VCAP","trt_cp","down",-0.342202113992576,3.18990385420895e-05,0.0158214020875227,-1.61507508113267,-1.5838796343036,2415,1937,NA,"PI3K inhibitor","25181195"
"BRD-K74486276","VCAP","trt_cp","down",-0.341863877454847,3.18990385420895e-05,0.0158214020875227,-1.61347872219367,-1.19571996782651,2415,1937,NA,NA,"44506811"
"PLX-4720","A375","trt_cp","down",-0.33813940337257,3.52499607354604e-05,0.0158214020875227,-1.61110701928923,-0.0342581190858643,2415,1937,"BRAF; FGR; KDR; MAP2K5; MLTK; PTK6; SRMS","RAF inhibitor","24180719"
"KU-0063794","MCF7","trt_cp","down",-0.343676526131001,3.07457990859294e-05,0.0158214020875227,-1.61080070912019,-1.60197749084158,2415,1937,"MTOR","MTOR inhibitor","16736978"
"cerivastatin","A549","trt_cp","down",-0.337147823796943,3.62291263114454e-05,0.0158214020875227,-1.60741427967182,-1.39987091947245,2415,1937,"CYP2C8; CYP3A5; HMGCR","HMGCR inhibitor","23663992"
"BRD-K07005393","MCF7","trt_cp","down",-0.342274765440526,3.18990385420895e-05,0.0158214020875227,-1.60423070231858,-1.50357140051012,2415,1937,NA,NA,"44507045"
"NVP-BEZ235","NPC","trt_cp","down",-0.311653852693221,0.000167807220488809,0.0252844217206023,-1.60002948792229,-1.48919153641812,2415,1937,NA,NA,"11977753"
"suloctidil","SKB","trt_cp","up",0.323625998349535,6.71054808075061e-05,0.0178260085317327,1.5977537355757,-0.781438215693655,2415,1937,NA,"Adrenergic receptor antagonist","5354"
"atorvastatin","A375","trt_cp","down",-0.335118998828029,3.9057826864291e-05,0.0158214020875227,-1.59671592817631,-1.17878104292337,2415,1937,"AHR; APOA1; APOB; APOE; CCL2; CD40LG; CETP; CRP; CYP3A5; DPP4; FASLG; HMGCR; IL6; LDLR; LPL; MTTP; PON1; RHOA; SERPINE1; SLCO1B1; VCAM1","HMGCR inhibitor","2250"
"BMS-754807","MCF7","trt_cp","down",-0.3406028121292,3.25082971227024e-05,0.0158214020875227,-1.59639431148381,-1.39995218322611,2415,1937,"AKT1; IGF1R","IGF-1 inhibitor","24785538"
"entinostat","MCF7","trt_cp","down",-0.340597817565883,3.25082971227024e-05,0.0158214020875227,-1.59637090212785,-1.22940037135217,2415,1937,"HDAC1; HDAC2; HDAC3; HDAC9","HDAC inhibitor","4261"
"somatostatin","PC3","trt_cp","down",-0.335824016402758,3.7882828173109e-05,0.0158214020875227,-1.59541506550264,-1.02849429204129,2415,1937,"GH1; GHR; OPRD1; OPRM1; SSTR1; SSTR2; SSTR3; SSTR4; SSTR5","Somatostatin receptor agonist","16129706"
"BRD-K49477330","HT29","trt_cp","down",-0.343361761716376,3.13550576665423e-05,0.0158214020875227,-1.59431937398572,-0.869458531153653,2415,1937,NA,NA,"54666672"
"MK-2206","A375","trt_cp","down",-0.334390482599561,4.07115287259546e-05,0.0158214020875227,-1.59324482247954,-1.33222126140109,2415,1937,"AKT1; AKT2; AKT3","AKT inhibitor","24964624"
"anisomycin","ASC","trt_cp","up",0.313331983875253,0.000155447974996376,0.0243814578120596,1.59137257828208,-0.890832086534825,2415,1937,"NHP2L1; RPL10L; RPL11; RPL13A; RPL15; RPL19; RPL23; RPL23A; RPL26L1; RPL3; RPL37; RPL8; RSL24D1; SNU13","DNA synthesis inhibitor","31549"
"T-98475","HCC515","trt_cp","down",-0.33532779640557,3.9057826864291e-05,0.0158214020875227,-1.58987576341655,-1.30340470103198,2415,1937,"GNRH1; GNRHR","Gonadotropin releasing factor hormone receptor antagonist","9874838"
"IKK-16","A549","trt_cp","down",-0.333384288934826,4.20388420622898e-05,0.0158214020875227,-1.58947093478743,-1.2911336075061,2415,1937,"IKBKB","IKK inhibitor","9549298"
"benzoxiquine","VCAP","trt_cp","down",-0.336667322425675,3.62291263114454e-05,0.0158214020875227,-1.58895278798062,-1.016580895726,2415,1937,NA,"Anti-infective","6855"
"ruxolitinib","PC3","trt_cp","down",-0.334259977815247,4.07115287259546e-05,0.0158214020875227,-1.58798471328343,-1.1224189865644,2415,1937,"JAK2; TYK2","JAK inhibitor","25126798"
"SA-1017940","MCF7","trt_cp","down",-0.338734446424822,3.43795913345848e-05,0.0158214020875227,-1.58763734214584,-1.58917577304674,2415,1937,NA,NA,"44507247"
"sunitinib","MCF7","trt_cp","down",-0.338713536531115,3.43795913345848e-05,0.0158214020875227,-1.58753933815357,-0.780638065448456,2415,1937,"CSF1R; FLT1; FLT3; FLT4; KDR; KIT; PDGFRA; PDGFRB; RET","FLT3 inhibitor; KIT inhibitor; PDGFR receptor inhibitor; PLK inhibitor; RET tyrosine kinase inhibitor; VEGFR inhibitor","73707432"
"PI-828","MCF7","trt_cp","down",-0.338651434577081,3.43795913345848e-05,0.0158214020875227,-1.58724826831321,-1.5838796343036,2415,1937,NA,"PI3K inhibitor","25181195"
"BRD-K99636700","MCF7","trt_cp","down",-0.338287360867331,3.52499607354604e-05,0.0158214020875227,-1.58554186666734,-1.2686177718757,2415,1937,NA,NA,"NotFound"
"GSK-1059615","PC3","trt_cp","down",-0.33362783615771,4.07115287259546e-05,0.0158214020875227,-1.58498156796116,-1.36150966338133,2415,1937,"PIK3CA; PIK3CG","PI3K inhibitor","23658330"
"dasatinib","ASC","trt_cp","down",-0.314263859161185,0.000142914655623768,0.0234563782637353,-1.58477372854108,-1.15400570787225,2415,1937,"ABL1; ABL2; ACVRL1; BCR; BLK; BMPR1B; BMX; BTK; CSK; DDR1; DDR2; EPHA1; EPHA2; EPHA3; EPHA4; EPHA5; EPHA6; EPHA8; EPHB1; EPHB2; EPHB3; EPHB4; EPHB6; ERBB3; ERBB4; FGR; FRK; FYN; GAK; HCK; HSPA8; KIT; LCK; LIMK1; LIMK2; LYN; MAP2K5; MAP3K19; MAP3K20; MAP4K5; MAPK14; MLTK; NEK11; NLK; NR4A3; PDGFRA; PDGFRB; PPAT; PTK6; RIPK2; SIK1; SIK2; SIK3; SRC; SRMS; STAT5B; TEC; TESK1; TNK2; TNNI3K; TXK; TYK2; YES1","BCR-ABL kinase inhibitor; Ephrin inhibitor; KIT inhibitor; PDGFR receptor inhibitor; SRC inhibitor; Tyrosine kinase inhibitor","3062316"
"BRD-K99636700","FIBRNPC","trt_cp","down",-0.321516327781008,7.74193582078816e-05,0.0187257053989548,-1.58408408946486,-1.2686177718757,2415,1937,NA,NA,"NotFound"
"PI-828","HA1E","trt_cp","down",-0.321416023585633,8.28591669633538e-05,0.0188508706780589,-1.58377544974661,-1.5838796343036,2415,1937,NA,"PI3K inhibitor","25181195"
"JAK3-inhibitor-I","HCC515","trt_cp","down",-0.333917469863293,4.07115287259546e-05,0.0158214020875227,-1.58318904071684,-1.15620190280642,2415,1937,NA,"JAK inhibitor","24140566"
"BRD-K37073485","VCAP","trt_cp","down",-0.335387290687478,3.9057826864291e-05,0.0158214020875227,-1.58291148291882,-1.49245934730908,2415,1937,NA,NA,"44497398"
"KU-0063794","HA1E","trt_cp","down",-0.321124448366207,8.28591669633538e-05,0.0188508706780589,-1.58233871467307,-1.60197749084158,2415,1937,"MTOR","MTOR inhibitor","16736978"
"atorvastatin","HA1E","trt_cp","down",-0.320703701162645,8.28591669633538e-05,0.0188508706780589,-1.58026548545407,-1.17878104292337,2415,1937,"AHR; APOA1; APOB; APOE; CCL2; CD40LG; CETP; CRP; CYP3A5; DPP4; FASLG; HMGCR; IL6; LDLR; LPL; MTTP; PON1; RHOA; SERPINE1; SLCO1B1; VCAM1","HMGCR inhibitor","2250"
"aminopurvalanol-a","VCAP","trt_cp","down",-0.334792776671283,3.9057826864291e-05,0.0158214020875227,-1.58010558332417,-1.14391641811744,2415,1937,"CDK1; CDK2; CDK5; CDK6","CDK inhibitor; Tyrosine kinase inhibitor","6604931"
"epoxycholesterol","MCF7","trt_cp","down",-0.337101984958123,3.62291263114454e-05,0.0158214020875227,-1.57998604830342,-1.18033826511491,2415,1937,"NR1H2; NR1H3","LXR agonist","3247059"
"wortmannin","A549","trt_cp","down",-0.331347904185281,4.57814304860547e-05,0.0158214020875227,-1.57976209583228,-1.18298085674093,2415,1937,"ATM; ATR; MTOR; MYLK; PI4KA; PI4KB; PIK3C2B; PIK3C3; PIK3CA; PIK3CD; PIK3CG; PIK3R1; PIK3R4; PLK1; PLK2; PLK3; PRKDC","PI3K inhibitor","312145"
"BRD-K51643619","VCAP","trt_cp","down",-0.334429943900628,4.07115287259546e-05,0.0158214020875227,-1.57839313871164,-1.41812506335554,2415,1937,NA,NA,"44507975"
"BRD-K86899078","MCF7","trt_cp","down",-0.336515669295917,3.62291263114454e-05,0.0158214020875227,-1.57723800584884,-1.38251866286897,2415,1937,NA,NA,"44506648"
"TG-101348","HT29","trt_cp","down",-0.339553867352924,3.3356907288556e-05,0.0158214020875227,-1.57663831443094,-1.54055200229244,2415,1937,"BRD4; FLT3; JAK2; RET; TYK2","FLT3 inhibitor; JAK inhibitor","16722836"
"MK-2206","HT29","trt_cp","down",-0.33935185960312,3.43795913345848e-05,0.0158214020875227,-1.57570033907923,-1.33222126140109,2415,1937,"AKT1; AKT2; AKT3","AKT inhibitor","24964624"
"BRD-K98404142","A375","trt_cp","up",0.314034126700542,0.000142914655623768,0.0234563782637353,1.57546250015798,1.1558391368215,2415,1937,NA,NA,"16219061"
"GSK-2126458","MCF7","trt_cp","down",-0.336014793958593,3.7882828173109e-05,0.0158214020875227,-1.57489041942033,-1.1830865497822,2415,1937,NA,NA,"52914946"
"SA-84869","NKDBA","trt_cp","down",-0.351265880520239,2.88745048740469e-05,0.0158214020875227,-1.57460060088107,-1.05498240259031,2415,1937,NA,NA,"44492693"
"BRD-A90643929","SKB","trt_cp","up",0.318661710293552,9.60452633866187e-05,0.0200629823827066,1.57324485858074,-0.90524403767358,2415,1937,NA,NA,"6729274"
"BRD-K19735876","MCF7","trt_cp","up",0.315425850748173,0.000131708649587495,0.0231908149442257,1.57256844074784,1.0456310469751,2415,1937,NA,NA,"44142129"
"lupanine","SKB","trt_cp","up",0.318180805187015,0.000103269329413886,0.0210926457890868,1.57087061196784,-0.783886611574369,2415,1937,"INS","Sodium channel blocker","91471"
"hydrocortisone-valerate","A549","trt_cp","down",-0.329421499059205,5.02638329005639e-05,0.0158214020875227,-1.57057760496648,0.98245175700691,2415,1937,NA,NA,"45006145"
"SA-247714","VCAP","trt_cp","down",-0.332570678602822,4.20388420622898e-05,0.0158214020875227,-1.56961805250113,-1.48312889593158,2415,1937,NA,NA,"44507332"
"JW-7-24-1","PC3","trt_cp","down",-0.330095701370869,4.80226316933093e-05,0.0158214020875227,-1.5682012878827,-1.29879780401645,2415,1937,"LCK","LCK Inhibitor","69923936"
"WYE-125132","A549","trt_cp","down",-0.328723773192297,5.02638329005639e-05,0.0158214020875227,-1.56725106852578,-1.36007963923753,2415,1937,"MTOR; PIK3CA","MTOR inhibitor","25260757"
"fostamatinib","A375","trt_cp","down",-0.328772892823404,5.02638329005639e-05,0.0158214020875227,-1.56647912102746,-1.18102413037672,2415,1937,"BRD4; FLT3; RET","SYK inhibitor","11213558"
