"pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"BRD-K42589221","PC3","trt_cp","down",-0.263430176764745,0.0106730570928818,0.0360363685078594,-0.957067178734071,0.366267780870313,1258,953,NA,NA,"60191282"
"sulfaphenazole","PC3","trt_cp","down",-0.263417722121226,0.0106730570928818,0.0360363685078594,-0.957021929815811,-0.960028639169865,1258,953,"CYP2C9",NA,"5335"
"NNC-63-0532","HCC515","trt_cp","down",-0.243175163883935,0.0384308997848403,0.0990149930208063,-0.957020213802093,0.880059332918665,1258,953,"OPRL1","Opioid receptor agonist","3906780"
"ambroxol","HA1E","trt_cp","up",0.234522121821162,0.0589969453950692,0.137536834706833,0.957013687414133,0.0285952771225717,1258,953,"GBA","Sodium channel blocker","2132"
"trimethobenzamide","MCF7","trt_cp","up",0.265166813094227,0.00925109108420132,0.0322762786111111,0.956993969758634,-0.815275890902317,1258,953,NA,"Histamine receptor antagonist","5577"
"dasatinib","HS578T","trt_cp","down",-0.277298911976419,0.00369260746091965,0.0155457556315522,-0.956989920604895,-0.96281131581439,1258,953,"ABL1; ABL2; ACVRL1; BCR; BLK; BMPR1B; BMX; BTK; CSK; DDR1; DDR2; EPHA1; EPHA2; EPHA3; EPHA4; EPHA5; EPHA6; EPHA8; EPHB1; EPHB2; EPHB3; EPHB4; EPHB6; ERBB3; ERBB4; FGR; FRK; FYN; GAK; HCK; HSPA8; KIT; LCK; LIMK1; LIMK2; LYN; MAP2K5; MAP3K19; MAP3K20; MAP4K5; MAPK14; MLTK; NEK11; NLK; NR4A3; PDGFRA; PDGFRB; PPAT; PTK6; RIPK2; SIK1; SIK2; SIK3; SRC; SRMS; STAT5B; TEC; TESK1; TNK2; TNNI3K; TXK; TYK2; YES1","BCR-ABL kinase inhibitor; Ephrin inhibitor; KIT inhibitor; PDGFR receptor inhibitor; SRC inhibitor; Tyrosine kinase inhibitor","3062316"
"emetine","A549","trt_cp","up",0.253975573836319,0.019688430384091,0.0584157470935041,0.95697992466516,1.23790394726301,1258,953,"MRPS7; RPS11; RPS12; RPS13; RPS14; RPS15; RPS15A; RPS16; RPS19; RPS2; RPS20; RPS21; RPS23; RPS24; RPS25; RPS27; RPS27L; RPS28; RPS29; RPS3; RPS3A; RPS5; RPS6; RPS7; RPS8; RPSA; RPSAP58; RSRC1","Protein synthesis inhibitor","10219"
"BRD-K94381355","VCAP","trt_cp","up",0.247829846003885,0.0286771268531633,0.0786562841936123,0.956959177293083,0.960496617799002,1258,953,NA,NA,"25243744"
"phensuximide","HA1E","trt_cp","up",0.23450690054225,0.0589969453950692,0.137536834706833,0.956951573988989,0.771404000483112,1258,953,NA,"Succinimide antiepileptic","6839"
"BRD-K77987635","VCAP","trt_cp","up",0.247816294101214,0.0286771268531633,0.0786562841936123,0.956906848577068,0.532680108938941,1258,953,NA,NA,"44485164"
