"pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"thioridazine","A375","trt_cp","down",-0.480039055558662,2.26296044227647e-05,0.0022077593603016,-1.95740296374094,-1.44225786452102,562,485,"ADRA1A; ADRA1B; CHRNA7; DRD1; HRH1; HTR1E; HTR6; HTR7; KCNH2; MALT1","Dopamine receptor antagonist","5452"
"NU-7441","PC3","trt_cp","down",-0.455718672180197,2.36740477038154e-05,0.0022077593603016,-1.95660233412631,-1.16153567144924,562,485,"ABCB1; PRKDC","DNA dependent protein kinase inhibitor; P-glycoprotein inhibitor","11327430"
"BX-795","HT29","trt_cp","up",0.427554308217045,2.48925648650412e-05,0.0022077593603016,1.92703114955222,0,562,485,"CDK2; CHEK1; GSK3B; IKBKE; KDR; PDK1; TBK1","IKK inhibitor","10077147"
"clocortolone-pivalate","A549","trt_cp","down",-0.463440678000398,2.33694184135089e-05,0.0022077593603016,-1.88351508188344,-0.85466358800263,562,485,NA,NA,"5282493"
"TG-101348","PC3","trt_cp","down",-0.437709848152104,2.44573801646034e-05,0.0022077593603016,-1.87928246711348,-1.61462864207224,562,485,"BRD4; FLT3; JAK2; RET; TYK2","FLT3 inhibitor; JAK inhibitor","16722836"
"TG-101348","HCC515","trt_cp","down",-0.483453240221432,2.24990490126334e-05,0.0022077593603016,-1.87076228239958,-1.61462864207224,562,485,"BRD4; FLT3; JAK2; RET; TYK2","FLT3 inhibitor; JAK inhibitor","16722836"
"dilazep","HA1E","trt_cp","down",-0.426058261210124,2.49796018051287e-05,0.0022077593603016,-1.86014914043166,-1.36605357491163,562,485,"CACNA1C; SLC29A1","Adenosine reuptake inhibitor","3074"
"BIBX-1382","VCAP","trt_cp","down",-0.44936280517134,2.39786769941218e-05,0.0022077593603016,-1.83547790664952,-1.2126801503701,562,485,"EGFR; ERBB2","EGFR inhibitor; Tyrosine kinase inhibitor","6918508"
"GSK-1070916","MCF7","trt_cp","down",-0.442351802073067,2.42833062844283e-05,0.0022077593603016,-1.83417550740217,-1.05894414548847,562,485,"AURKA; AURKB; AURKC; CYP2D6; CYP3A4","Aurora kinase inhibitor","46885626"
"GSK-1070916","A375","trt_cp","down",-0.448610916300036,2.39786769941218e-05,0.0022077593603016,-1.82925186391407,-1.05894414548847,562,485,"AURKA; AURKB; AURKC; CYP2D6; CYP3A4","Aurora kinase inhibitor","46885626"
"T-98475","HCC515","trt_cp","down",-0.470207167178047,2.30647891232025e-05,0.0022077593603016,-1.81950550764278,-1.37255725627277,562,485,"GNRH1; GNRHR","Gonadotropin releasing factor hormone receptor antagonist","9874838"
"tamoxifen","MCF7","trt_cp","down",-0.438309396683253,2.44573801646034e-05,0.0022077593603016,-1.8174140046294,-1.01496500175947,562,485,"ABCB1; ABCG2; AR; BGLAP; CCND1; CTSD; CYP2C9; CYP3A5; EBP; EBPL; ERBB2; ESR1; ESR2; ESRRG; FMO1; FMO2; FMO3; FMO4; FMO5; GPER1; IGFBP5; KCNH2; NCOR1; NCOR2; NR1I2; ODC1; PRKCA; PRKCB; PRKCE; PRKCG; PRKCI; PRKCZ; SHBG; TGFA; UGT1A4","Estrogen receptor antagonist; Selective estrogen receptor modulator (SERM)","2733526"
"mometasone","A549","trt_cp","down",-0.447014346949603,2.40657139342094e-05,0.0022077593603016,-1.81675520571616,-1.2130355061426,562,485,"NR3C1; PGR","Glucocorticoid receptor agonist; Immunosuppressant","441336"
"PP-2","ASC","trt_cp","down",-0.428750694860054,2.48490463949974e-05,0.0022077593603016,-1.80844976013742,-1.15259300720705,562,485,"ABL1; LCK; LYN; RIPK2; SRC","SRC inhibitor","4878"
"BRD-K71585907","VCAP","trt_cp","down",-0.440718794617254,2.43268247544721e-05,0.0022077593603016,-1.80017037737856,-1.80017037737856,562,485,NA,NA,"54625472"
"SB-218078","SKB","trt_cp","up",0.41386070713353,2.55018234456541e-05,0.0022077593603016,1.79661018446431,1.4152039351064,562,485,"CHEK1","CHK inhibitor","3387354"
"SU-11652","FIBRNPC","trt_cp","down",-0.455898761362064,2.36740477038154e-05,0.0022077593603016,-1.78931086911065,-0.654352777473373,562,485,"CAMK1G; FGF2; FLT1; KDR; KIT; PDGFRA; PDGFRB","Tyrosine kinase inhibitor","5329103"
"rimcazole","HCC515","trt_cp","down",-0.462226985126228,2.34129368835527e-05,0.0022077593603016,-1.78862553343393,-1.06531319828994,562,485,"SIGMAR1","Sigma receptor antagonist","5072"
"podophyllotoxin","A549","trt_cp","up",0.396080455056787,2.62851559064421e-05,0.0022077593603016,1.78857305376309,1.40878788313458,562,485,"CASP3; IGF1R; STMN4; TOP2A; TUBA4A; TUBB","Microtubule inhibitor; Tubulin inhibitor","4865"
"palbociclib","MCF7","trt_cp","down",-0.429126716559798,2.48490463949974e-05,0.0022077593603016,-1.77933877379318,-1.38279471510309,562,485,"CCND3; CDK4; CDK6","CDK inhibitor","5330286"
"purvalanol-a","PC3","trt_cp","down",-0.411406622398318,2.56323788557854e-05,0.0022077593603016,-1.76635105559441,-1.16446386968721,562,485,"CCND1; CCNE1; CDK1; CDK2; CDK4; CDK5; CSNK1G3; RPS6KA1; SRC","CDK inhibitor; DYRK inhibitor","456214"
"CAM-9-027-3","MCF7","trt_cp","down",-0.42522049845773,2.50231202751725e-05,0.0022077593603016,-1.76314196045184,-1.32576264132845,562,485,NA,NA,"49849912"
"mibefradil","A549","trt_cp","down",-0.432663594122244,2.46749725148223e-05,0.0022077593603016,-1.75843089222832,-1.2966181026285,562,485,"ANO1; CACNA1C; CACNA1D; CACNA1F; CACNA1G; CACNA1H; CACNA1I; CACNA1S; CACNB1; CACNB2; CACNB3; CACNB4; CATSPER1; CATSPER2; CATSPER3; CATSPER4; CYP3A5; CYP3A7; SCN2A; SCN4A; SCN5A; SCN9A","T-type calcium channel blocker","5230270"
"BG-1008","FIBRNPC","trt_cp","down",-0.446721960074113,2.40657139342094e-05,0.0022077593603016,-1.75329377128143,-0.596119882235685,562,485,NA,NA,"73707537"
"MW-STK33-1C","VCAP","trt_cp","up",0.405958817032933,2.58499712060043e-05,0.0022077593603016,1.75213797120225,0.873948244044764,562,485,NA,NA,"5765514"
"fenretinide","ASC","trt_cp","up",0.41633012775128,2.54147865055665e-05,0.0022077593603016,1.74842356760972,0.878258106437969,562,485,"CYP2C8; CYP3A5; RARA; RARG; RBP4","Apoptosis stimulant; Retinoid receptor agonist","5353342"
"withaferin-a","ASC","trt_cp","up",0.412525877274393,2.55453419156978e-05,0.0022077593603016,1.73244720474882,0.892774393071143,562,485,"ACHE; BCHE; IKBKB","IKK inhibitor","73707417"
"etoposide","MCF7","trt_cp","down",-0.417410690582903,2.53712680355227e-05,0.0022077593603016,-1.7307592319213,-1.15607780701454,562,485,"ABCB1; ABCC1; ABCC2; ABCC3; ABCG2; APAF1; BAX; CASP2; CASP6; CASP8; CASP9; CDKN1A; CYCS; CYP2E1; CYP3A5; DCK; FAS; H2AFX; KMT2A; LMNB1; MAPK8; MCL1; RB1; TOP2A; TOP2B; TP53","Topoisomerase inhibitor","73707602"
"SCH-58261","ASC","trt_cp","down",-0.409554267165657,2.56758973258292e-05,0.0022077593603016,-1.72748015361407,-0.727635288127881,562,485,"ADORA1; ADORA2A; ADORA2B; ADORA3","Adenosine receptor antagonist","176408"
"scoulerine","VCAP","trt_cp","up",0.400011287429688,2.6111082026267e-05,0.0022077593603016,1.72646814457092,0,562,485,"ADRA1D","Adrenergic receptor antagonist; GABA receptor antagonist; Serotonin receptor antagonist","439654"
"MW-STK33-2A","VCAP","trt_cp","up",0.399882898796294,2.6111082026267e-05,0.0022077593603016,1.72591401299353,1.18116950521771,562,485,NA,NA,"709391"
"hydrocortisone","A549","trt_cp","down",-0.424330270108858,2.50666387452163e-05,0.0022077593603016,-1.72456260615306,0.90792943754001,562,485,"ANXA1; HSD11B2; HSD3B1; NOS2; NR3C1; NR3C2","Corticosteroid agonist; Glucocorticoid receptor agonist; Immunosuppressant","3640"
"devazepide","MCF7","trt_cp","down",-0.415717042354607,2.54147865055665e-05,0.0022077593603016,-1.72373665829565,-1.17787008666186,562,485,"CCKAR; CCKBR; GAST","CCK receptor antagonist","443375"
"hydrocortisone-valerate","A549","trt_cp","down",-0.423916949994277,2.50666387452163e-05,0.0022077593603016,-1.72288279100861,0,562,485,NA,NA,"45006145"
"RS-17053","A549","trt_cp","down",-0.423564659343835,2.50666387452163e-05,0.0022077593603016,-1.72145101174361,-1.45204453998321,562,485,"ADRA1A; ADRA1D","Adrenergic receptor antagonist","3894573"
"xanthohumol","ASC","trt_cp","up",0.409772809704008,2.56758973258292e-05,0.0022077593603016,1.72088539861847,1.2724759557721,562,485,"CYP19A1; VCP","ATPase inhibitor","639665"
"CVF-SUMO-14","VCAP","trt_cp","down",-0.420815213290644,2.51971941553476e-05,0.0022077593603016,-1.71887173991286,-0.584416391570372,562,485,NA,NA,"51003685"
"BRD-K62368279","VCAP","trt_cp","down",-0.420645834121495,2.51971941553476e-05,0.0022077593603016,-1.71817988976585,-1.15118052614312,562,485,NA,NA,"60185012"
"aminopurvalanol-a","PC3","trt_cp","down",-0.399138009003914,2.61546004963107e-05,0.0022077593603016,-1.71367645815221,-1.26707253302723,562,485,"CDK1; CDK2; CDK5; CDK6","CDK inhibitor; Tyrosine kinase inhibitor","6604931"
"midostaurin","ASC","trt_cp","down",-0.405849184894671,2.58499712060043e-05,0.0022077593603016,-1.71185229522322,-1.18181030105978,562,485,"AAK1; AURKC; BCR; BRSK1; BRSK2; CAMK2A; CAMK2D; CAMKK1; CAMKK2; CCNB1; CLK4; CUX1; EIF2AK4; FER; FGFR1OP; FGFR1OP2; FGR; FLT1; FLT3; FLT4; GRK1; GRK7; GSK3A; HCK; IKBKE; KDR; KIT; LIMK1; LRRK2; MAP3K10; MAP3K11; MAP3K19; MAP3K2; MAP3K3; MAP3K7; MAP3K9; MAP4K2; MAP4K4; MAP4K5; MARK1; MARK2; MARK3; MARK4; MELK; MINK1; MST4; MYLK; NTRK1; NTRK2; NTRK3; NUAK1; NUAK2; PDGFRA; PDGFRB; PHKG1; PKN1; PKN2; PLK4; PRKCA; PRKCB; PRKCE; PRKCG; PRKCH; PRKG1; PRKG2; PRPF4B; RET; ROS1; RPS6KA1; RPS6KA2; RPS6KA3; RPS6KA4; RPS6KA5; RPS6KA6; RPS6KB1; SIK2; SLK; SRPK1; SRPK3; STK10; STK3; STK4; TBK1; TNK1; TNK2; TSSK1B; TYK2; VEGFA; YES1; ZMYM2","FLT3 inhibitor; KIT inhibitor; PKC inhibitor","9829523"
"betamethasone","A549","trt_cp","down",-0.420817341899527,2.51971941553476e-05,0.0022077593603016,-1.71028536727882,-1.0042990884431,562,485,"NR3C1","Anti-inflammatory; Glucocorticoid receptor agonist","9782"
"sulconazole","MCF7","trt_cp","down",-0.412263158183257,2.55888603857416e-05,0.0022077593603016,-1.70941541054035,-1.20233279249032,562,485,NA,"Sterol demethylase inhibitor","65495"
"prostaglandin","ASC","trt_cp","up",0.405135449789942,2.58934896760481e-05,0.0022077593603016,1.70141030223514,0.264704379844088,562,485,"AKR1C3; PTGDR; PTGDR2; PTGER1; PTGER2; PTGER4; PTGFR","Prostanoid receptor antagonist","13292831"
"BIBX-1382","HCC515","trt_cp","down",-0.439056207801629,2.44138616945596e-05,0.0022077593603016,-1.69896429493879,-1.2126801503701,562,485,"EGFR; ERBB2","EGFR inhibitor; Tyrosine kinase inhibitor","6918508"
"WZ-3146","A549","trt_cp","down",-0.418015759802011,2.5327749565479e-05,0.0022077593603016,-1.69889918047154,-1.28418473958972,562,485,"EGFR","EGFR inhibitor","44607360"
"estradiol-benzoate","VCAP","trt_cp","down",-0.41587447943866,2.54147865055665e-05,0.0022077593603016,-1.69869070195513,-0.834709268009182,562,485,"ESR1","Estrogen receptor agonist","222757"
"BRD-K99636700","FIBRNPC","trt_cp","down",-0.432563035463593,2.46749725148223e-05,0.0022077593603016,-1.69772284227774,-1.20182776580954,562,485,NA,NA,"NotFound"
"BG-1006","FIBRNPC","trt_cp","down",-0.432318729338966,2.47184909848661e-05,0.0022077593603016,-1.69676398991569,-1.23217392782014,562,485,NA,NA,"73707535"
"U-0126","MCF7","trt_cp","down",-0.409113135906053,2.5719415795873e-05,0.0022077593603016,-1.69635410123508,-1.03152675444343,562,485,"AKT1; CHEK1; GSK3B; JAK2; LCK; MAP2K1; MAP2K2; MAP2K7; MAPK11; MAPK12; MAPK14; MAPK8; PRKCA; RAF1; ROCK1; RPS6KB1; SGK1","MEK inhibitor","3006531"
"ZK-164015","MCF7","trt_cp","down",-0.408808442572203,2.5719415795873e-05,0.0022077593603016,-1.69509071528843,-1.11091385973331,562,485,"ESR1; ESR2","Estrogen receptor antagonist","9806489"
"rottlerin","PC3","trt_cp","down",-0.39473383578304,2.63286743764859e-05,0.0022077593603016,-1.69476738961957,-0.726176417194099,562,485,"KCNH2; TGM2","MAP kinase inhibitor; Protein kinase inhibitor","5281847"
"clobetasol","A549","trt_cp","down",-0.416587348781705,2.53712680355227e-05,0.0022077593603016,-1.69309383401062,-0.0288200128672077,562,485,"NR3C1; PLA2G1B","Glucocorticoid receptor agonist","5311051"
"PP-1","PC3","trt_cp","down",-0.39411647207093,2.63721928465296e-05,0.0022077593603016,-1.69211677345249,-1.29870886475115,562,485,"HCK; RET; SRC","ABL inhibitor; SRC inhibitor","1400"
"WZ-4002","MCF10A","trt_cp","down",-0.465596790983836,2.32388630033776e-05,0.0022077593603016,-1.69183187834695,0,562,485,"EGFR; ERBB2","EGFR inhibitor","44607530"
"ABT-751","HCC515","trt_cp","up",0.388114705483233,2.66333036667923e-05,0.0022077593603016,1.69112042937391,1.39747534547268,562,485,"STMN4; TUBB","Tubulin inhibitor","3035714"
"BRD-K29506255","A375","trt_cp","down",-0.414716655412549,2.54583049756103e-05,0.0022077593603016,-1.69104492856843,-0.0169104492856843,562,485,NA,NA,"53338849"
"BRD-K82263627","VCAP","trt_cp","up",0.391652905132646,2.64592297866172e-05,0.0022077593603016,1.69039296062121,0.865637765284541,562,485,NA,NA,"54624431"
"BRD-K08448573","A549","trt_cp","down",-0.41544357081217,2.54583049756103e-05,0.0022077593603016,-1.68844529287427,-1.30664929722,562,485,NA,NA,"44511133"
"BW-B70C","ASC","trt_cp","down",-0.399949178110722,2.6111082026267e-05,0.0022077593603016,-1.68696635105764,-0.296735951233703,562,485,"ALOX5","Lipoxygenase inhibitor","5353454"
"anisomycin","ASC","trt_cp","up",0.400789225581294,2.60675635562232e-05,0.0022077593603016,1.68315786185192,0,562,485,"NHP2L1; RPL10L; RPL11; RPL13A; RPL15; RPL19; RPL23; RPL23A; RPL26L1; RPL3; RPL37; RPL8; RSL24D1; SNU13","DNA synthesis inhibitor","31549"
"T-98475","PC3","trt_cp","down",-0.391953146901883,2.64592297866172e-05,0.0022077593603016,-1.68282865924163,-1.37255725627277,562,485,"GNRH1; GNRHR","Gonadotropin releasing factor hormone receptor antagonist","9874838"
"BMS-536924","MCF7","trt_cp","down",-0.405594273138745,2.58499712060043e-05,0.0022077593603016,-1.68176342505504,-1.31974941396392,562,485,"AKT1; CCNE1; CDK2; CYP3A4; ERBB2; IGF1R; INSR; KDR; LCK; MET; PDGFRA; PDGFRB; RET","IGF-1 inhibitor","11353973"
"gestrinone","VCAP","trt_cp","down",-0.410569648261088,2.56323788557854e-05,0.0022077593603016,-1.6770224634786,-1.14901616885879,562,485,"AR; ESR1; GNRHR; NR3C1; PGR; SHBG","Progesterone receptor antagonist","73707430"
"TG-101348","A549","trt_cp","down",-0.412210934004277,2.55888603857416e-05,0.0022077593603016,-1.67530721399826,-1.61462864207224,562,485,"BRD4; FLT3; JAK2; RET; TYK2","FLT3 inhibitor; JAK inhibitor","16722836"
"VU-0410183-2","MCF7","trt_cp","down",-0.403615672355521,2.59370081460919e-05,0.0022077593603016,-1.67355931900527,-1.11184423950898,562,485,NA,NA,"44631784"
"NVP-TAE684","PC3","trt_cp","down",-0.389289949133769,2.65897851967485e-05,0.0022077593603016,-1.67139437030982,-1.24023416820057,562,485,"ACVR1; ACVRL1; ADCK4; ALK; AURKC; AXL; BMPR1B; BTK; CAMK4; CAMKK1; CAMKK2; CHEK2; CLK1; CLK2; DCLK1; DCLK2; DCLK3; DSTYK; EPHA1; FER; FES; GAK; INSR; INSRR; IRAK1; IRAK4; ITK; LRRK2; LTK; MAP3K12; MAP3K13; MAP4K3; MAPK10; MAPK7; MARK1; MARK2; MARK3; MARK4; MERTK; MKNK2; MYO3A; MYO3B; NUAK1; NUAK2; OXSR1; PAK3; PHKG1; PHKG2; PLK1; PLK4; PRKAA1; PRKAA2; PRKD1; PRKD3; PTK2; PTK2B; PTK6; ROCK1; ROS1; RPS6KA2; RPS6KA3; RPS6KA6; SBK1; SBK3; SIK1; SIK2; SLK; STK10; STK32A; STK32B; STK32C; STK33; TAOK1; TAOK3; TEK; TIE1; TNK1; TNK2; TSSK1B; TTK; TYK2; ULK1; ULK2; ULK3; YES1","ALK inhibitor","16038120"
"NTNCB","ASC","trt_cp","down",-0.396086488385946,2.62851559064421e-05,0.0022077593603016,-1.67067371202521,-1.19203619041246,562,485,"NPY5R","Neuropeptide receptor antagonist","9982218"
"epothilone","VCAP","trt_cp","up",0.387056478347211,2.66768221368361e-05,0.0022077593603016,1.67055455937284,0.281335294739492,562,485,"TUBA1A; TUBA1B; TUBA1C; TUBA3C; TUBA4A; TUBA8; TUBB; TUBB1; TUBB3; TUBB4A; TUBB4B","Microtubule inhibitor","448013"
"FCCP","PC3","trt_cp","down",-0.389060362329764,2.65897851967485e-05,0.0022077593603016,-1.670408652357,-0.927394595483274,562,485,NA,"Mitochondrial oxidative phosphorylation uncoupler","3330"
"U-0126","HEPG2","trt_cp","down",-0.397924023309078,2.61981189663545e-05,0.0022077593603016,-1.67036619944463,-1.03152675444343,562,485,"AKT1; CHEK1; GSK3B; JAK2; LCK; MAP2K1; MAP2K2; MAP2K7; MAPK11; MAPK12; MAPK14; MAPK8; PRKCA; RAF1; ROCK1; RPS6KB1; SGK1","MEK inhibitor","3006531"
"BRD-K95037415","MCF7","trt_cp","up",0.369952067123467,2.74166361275803e-05,0.0022077593603016,1.66902757058777,1.06010587932424,562,485,NA,NA,"44142087"
"penfluridol","PC3","trt_cp","down",-0.388689853488965,2.65897851967485e-05,0.0022077593603016,-1.66881789361268,-1.16118246792206,562,485,"CACNA1G; DRD1","T-type calcium channel blocker","33630"
"testosterone-propionate","VCAP","trt_cp","down",-0.408416436728832,2.57629342659167e-05,0.0022077593603016,-1.66822740489717,-0.0254115475274729,562,485,NA,NA,"5701990"
"BRD-K62169556","NPC","trt_cp","down",-0.371720363153902,2.73295991874928e-05,0.0022077593603016,-1.66764960430832,-1.07409680138229,562,485,NA,NA,"24868692"
"WZ-3146","MCF7","trt_cp","down",-0.402155250601891,2.60240450861794e-05,0.0022077593603016,-1.66750379984963,-1.28418473958972,562,485,"EGFR","EGFR inhibitor","44607360"
"JAK3-inhibitor-I","HCC515","trt_cp","down",-0.43081202117346,2.47620094549098e-05,0.0022077593603016,-1.66706273319525,-0.935375825611366,562,485,NA,"JAK inhibitor","24140566"
"entinostat","PC3","trt_cp","down",-0.388280255803757,2.66333036667923e-05,0.0022077593603016,-1.66705930912656,-1.14058364379913,562,485,"HDAC1; HDAC2; HDAC3; HDAC9","HDAC inhibitor","4261"
"naproxol","MCF7","trt_cp","down",-0.402004508630752,2.60240450861794e-05,0.0022077593603016,-1.66687876061591,-0.852028981604354,562,485,NA,"Anti-inflammatory","3032818"
"TPCA-1","A549","trt_cp","down",-0.410134200110111,2.56758973258292e-05,0.0022077593603016,-1.66686695444315,-1.37340690023796,562,485,"CDC42BPB; EPHB1; IKBKB; MAP3K9; NTRK3; NUAK1; RET; TNK2; TYK2","IKK inhibitor","9903786"
"terfenadine","VCAP","trt_cp","down",-0.407898519035901,2.57629342659167e-05,0.0022077593603016,-1.66611190607996,-1.12907521323113,562,485,"CHRM1; CHRM4; CHRM5; HRH1; KCNH1; KCNH2","Histamine receptor antagonist","5405"
"fenbendazole","VCAP","trt_cp","up",0.385944646509596,2.67203406068799e-05,0.0022077593603016,1.66575583916148,0.933611994933005,562,485,"CYP2D6; CYP2J2; CYP3A4; TUBB","Tubulin inhibitor","3334"
"vorinostat","HCC515","trt_cp","down",-0.430340316194858,2.48055279249536e-05,0.0022077593603016,-1.66523743178247,-1.21972578488052,562,485,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9","HDAC inhibitor","5311"
"III606050","VCAP","trt_cp","down",-0.407627389286886,2.57629342659167e-05,0.0022077593603016,-1.6650044431159,-1.45330627333969,562,485,NA,"Cytochrome P450 inhibitor","23748511"
"GDC-0941","A549","trt_cp","down",-0.409637419030794,2.56758973258292e-05,0.0022077593603016,-1.66484793733976,-1.25808304563209,562,485,"PIK3CA; PIK3CB; PIK3CD; PIK3CG","PI3K inhibitor","17755052"
"lylamine","VCAP","trt_cp","down",-0.40702981515867,2.58064527359605e-05,0.0022077593603016,-1.66256357774542,-1.23655898712016,562,485,"CNR1","Cannabinoid receptor agonist","62034"
"nobiletin","ASC","trt_cp","down",-0.394046454352373,2.63721928465296e-05,0.0022077593603016,-1.66206894682502,-0.756798274457508,562,485,"ABCB1; MAP2K1; TYR","MEK inhibitor","72344"
"BRD-K87125912","A549","trt_cp","down",-0.408772374727898,2.5719415795873e-05,0.0022077593603016,-1.66133222525762,-1.24097215068366,562,485,NA,NA,"54666674"
"XMD-132","SKBR3","trt_cp","up",0.392745014998259,2.64157113165734e-05,0.0022077593603016,1.66009713994185,1.27841120415169,562,485,NA,NA,"68234129"
"mestanolone","VCAP","trt_cp","down",-0.406410827102942,2.58499712060043e-05,0.0022077593603016,-1.66003524454183,-1.27857487485227,562,485,NA,"Androgenic steroid","10633"
"thapsigargin","HT29","trt_cp","down",-0.401518641718087,2.60240450861794e-05,0.0022077593603016,-1.65928482347148,-1.24387959571589,562,485,"ATP2A1; ATP2A2; ATP2A3; ATP2C1; ATP2C2","ATPase inhibitor","5353993"
"BRD-K49010888","MCF7","trt_cp","down",-0.400038191462036,2.6111082026267e-05,0.0022077593603016,-1.65872558756735,-1.45742758309099,562,485,NA,NA,"44507260"
"acitretin","FIBRNPC","trt_cp","up",0.390869878951866,2.6502748256661e-05,0.0022077593603016,1.65813762322979,0.0335320903283503,562,485,"CRABP1; RARA; RARB; RARG; RBP1; RXRA; RXRB; RXRG; STAT3","Retinoid receptor agonist","5284513"
"T-98475","VCAP","trt_cp","down",-0.405319876858428,2.58934896760481e-05,0.0022077593603016,-1.65557912345657,-1.37255725627277,562,485,"GNRH1; GNRHR","Gonadotropin releasing factor hormone receptor antagonist","9874838"
"AZD-8055","MCF7","trt_cp","down",-0.399070243582854,2.61546004963107e-05,0.0022077593603016,-1.65471207098594,-1.15399241769211,562,485,"MTOR","MTOR inhibitor","25262965"
"BRD-K31706415","A549","trt_cp","down",-0.407088232453478,2.58064527359605e-05,0.0022077593603016,-1.65448753612159,-1.32596758739626,562,485,NA,NA,"23748696"
"BRD-K25029498","VCAP","trt_cp","down",-0.404721515107475,2.58934896760481e-05,0.0022077593603016,-1.65313504094369,-1.3315422222636,562,485,NA,NA,"44498665"
"TG-101348","MCF7","trt_cp","down",-0.398039037763108,2.61981189663545e-05,0.0022077593603016,-1.65043626053642,-1.61462864207224,562,485,"BRD4; FLT3; JAK2; RET; TYK2","FLT3 inhibitor; JAK inhibitor","16722836"
"CAM-9-027-3","HT29","trt_cp","down",-0.398503267332625,2.61546004963107e-05,0.0022077593603016,-1.64682372095959,-1.32576264132845,562,485,NA,NA,"49849912"
"amiodarone","A549","trt_cp","down",-0.405150548125596,2.58934896760481e-05,0.0022077593603016,-1.64661240165725,-1.05555124574974,562,485,"ABCG2; ADRB1; CACNA1H; CACNA2D2; CYP2C8; CYP2C9; DIO3; KCNA7; KCNH2; PPARG; SCN5A; THRA; THRB","Potassium channel blocker","2157"
"amlodipine","VCAP","trt_cp","down",-0.403015937707642,2.59805266161356e-05,0.0022077593603016,-1.64616839929144,-1.07107288311553,562,485,"ABCG2; CA1; CACNA1B; CACNA1C; CACNA1D; CACNA1S; CACNA2D1; CACNA2D3; CACNB1; CACNB2; CYP2B6; SMPD1","Calcium channel blocker","2162"
"BRD-K49630153","VCAP","trt_cp","up",0.381215007790114,2.69379329570988e-05,0.0022077593603016,1.64534248873584,0.016349385021792,562,485,NA,NA,"44142051"
"pirfenidone","ASC","trt_cp","up",0.391570669081276,2.64592297866172e-05,0.0022077593603016,1.64444353307867,0.84848854041594,562,485,"FURIN; MAPK14; TNF; TNFRSF1A","TGF beta receptor inhibitor","40632"
"alisertib","MCF7","trt_cp","down",-0.396211780196484,2.62851559064421e-05,0.0022077593603016,-1.64285968673541,-1.06147865939613,562,485,"AURKA","Aurora kinase inhibitor","24771867"
"HG-6-64-01","SKBR3","trt_cp","down",-0.400518807338019,2.60675635562232e-05,0.0022077593603016,-1.64271434727971,-1.38029704290407,562,485,"ABL1; BRAF; CSF1R; EGFR; FLT3; KIT; MAPK11; PDGFRB; RET","RAF inhibitor","53302361"
"BRD-K76390333","VCAP","trt_cp","down",-0.402153936381589,2.60240450861794e-05,0.0022077593603016,-1.64264744835544,-0.78811090962404,562,485,NA,NA,"60185110"
"BIBU-1361","A375","trt_cp","down",-0.402215528799734,2.60240450861794e-05,0.0022077593603016,-1.64007044639104,-1.51028627503484,562,485,"EGFR","EGFR inhibitor","46861539"
"homoharringtonine","MCF7","trt_cp","up",0.363492049149425,2.77647838879305e-05,0.0022077593603016,1.63988339472465,1.12007295964409,562,485,"RPL3","Protein synthesis inhibitor","16219462"
"BRD-A43640821","VCAP","trt_cp","up",0.379807680961735,2.69814514271425e-05,0.0022077593603016,1.63926839779253,0.0163926839779257,562,485,NA,NA,"44142101"
"oxamflatin","FIBRNPC","trt_cp","down",-0.417528353241189,2.5327749565479e-05,0.0022077593603016,-1.63871474093129,-0.557163011916639,562,485,NA,NA,"5353852"
"halometasone","A549","trt_cp","down",-0.403094392469243,2.59805266161356e-05,0.0022077593603016,-1.6382557761531,-0.955404040373334,562,485,"NR3C1","Glucocorticoid receptor agonist","9846332"
"ENMD-2076","HEPG2","trt_cp","down",-0.38988660096745,2.65462667267047e-05,0.0022077593603016,-1.63662750104067,-1.3421980320349,562,485,"AURKA; CSF1R; EPHA1; FGFR2; FGFR3; FLT3; FLT4; KDR; KIT; PDGFRA; PTK2; SRC","Aurora kinase inhibitor; FLT3 inhibitor; VEGFR inhibitor","16041424"
"IKK-16","PC3","trt_cp","down",-0.380723949591524,2.69379329570988e-05,0.0022077593603016,-1.6346167359454,-1.39619211107858,562,485,"IKBKB","IKK inhibitor","9549298"
"NNC-05-2090","HCC515","trt_cp","down",-0.421773542452766,2.51536756853038e-05,0.0022077593603016,-1.6320875925318,-1.22562037015969,562,485,"SLC6A11; SLC6A12; SLC6A13","GABA uptake inhibitor; GAT inhibitor","9888030"
"wortmannin","HT29","trt_cp","down",-0.394883716730698,2.63286743764859e-05,0.0022077593603016,-1.63186584663559,-1.16891390236194,562,485,"ATM; ATR; MTOR; MYLK; PI4KA; PI4KB; PIK3C2B; PIK3C3; PIK3CA; PIK3CD; PIK3CG; PIK3R1; PIK3R4; PLK1; PLK2; PLK3; PRKDC","PI3K inhibitor","312145"
"TH02453-036-P1","A549","trt_cp","up",0.361292409432252,2.78518208280181e-05,0.0022077593603016,1.63148133110234,1.12700510971845,562,485,NA,NA,"73707375"
